"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length"
"ENSG00000176472",10633,5,14,"protein_coding","165"
"ENSG00000134815",33389,4,25,"protein_coding","177"
"ENSG00000105419",16403,14,38,"protein_coding","112"
"ENSG00000118160",43876,7,23,"protein_coding","125"
"ENSG00000287896",8640,1,2,"lncRNA","1078.5"
"ENSG00000118162",9115,9,32,"protein_coding","84"
"ENSG00000105402",27454,22,54,"protein_coding","80"
"ENSG00000279861",1881,1,1,"TEC","1882"
"ENSG00000118156",52458,4,22,"protein_coding","160"
"ENSG00000276588",298,1,1,"misc_RNA","299"
"ENSG00000179168",3815,5,12,"protein_coding","162.5"
"ENSG00000267090",1237,1,2,"lncRNA","148.5"
"ENSG00000188766",11166,8,16,"protein_coding","169"
"ENSG00000189190",36865,9,27,"protein_coding","169"
"ENSG00000182986",36842,16,39,"protein_coding","118"
"ENSG00000268480",50518,6,15,"protein_coding","97"
"ENSG00000179846",11238,3,8,"protein_coding","300"
"ENSG00000228674",492,1,1,"processed_pseudogene",NA
"ENSG00000167754",9790,5,13,"protein_coding","257"
"ENSG00000269495",13464,2,8,"lncRNA","187.5"
"ENSG00000167755",11042,6,15,"protein_coding","157"
"ENSG00000279676",584,1,1,"TEC","585"
"ENSG00000169035",7631,6,16,"protein_coding","148"
"ENSG00000179134",43289,12,36,"protein_coding","133.5"
"ENSG00000125734",7666,17,50,"protein_coding","94.5"
"ENSG00000254415",7347,2,10,"protein_coding","258"
"ENSG00000223638",4324,1,3,"protein_coding","295"
"ENSG00000105261",2568,2,5,"protein_coding","205"
"ENSG00000126251",1894,2,3,"protein_coding","1182"
"ENSG00000099625",9740,6,26,"protein_coding","145"
"ENSG00000213793",19055,2,9,"protein_coding","119"
"ENSG00000170909",8024,8,18,"protein_coding","196"
"ENSG00000130244",5995,10,24,"protein_coding","149"
"ENSG00000161888",24287,7,19,"protein_coding","145"
"ENSG00000167749",5044,7,20,"protein_coding","158"
"ENSG00000267879",43936,2,6,"lncRNA","153"
"ENSG00000269741",13563,2,7,"protein_coding","137"
"ENSG00000288731",744,1,2,"lncRNA",NA
"ENSG00000267605",68888,10,21,"lncRNA","258.5"
"ENSG00000268751",1069,5,10,"lncRNA","191"
"ENSG00000264515",238741,5,18,"lncRNA","194"
"ENSG00000289254",18914,1,2,"lncRNA",NA
"ENSG00000288919",1358,1,1,"lncRNA",NA
"ENSG00000288790",16427,3,6,"lncRNA",NA
"ENSG00000231412",2555,1,2,"lncRNA","150.5"
"ENSG00000289333",388,1,1,"lncRNA",NA
"ENSG00000289115",280,1,1,"lncRNA",NA
"ENSG00000289030",762,1,1,"lncRNA",NA
"ENSG00000233527",21642,7,17,"lncRNA","144"
"ENSG00000267262",14522,2,4,"lncRNA","283.5"
"ENSG00000268055",1630,1,2,"lncRNA","276"
"ENSG00000269386",16313,3,8,"lncRNA","230"
"ENSG00000267698",31479,2,6,"lncRNA","150"
"ENSG00000186019",10176,4,7,"lncRNA","2846.5"
"ENSG00000289330",462,1,1,"lncRNA",NA
"ENSG00000269439",22899,5,11,"lncRNA","133"
"ENSG00000288906",997,1,1,"lncRNA",NA
"ENSG00000288827",869,1,1,"lncRNA",NA
"ENSG00000269416",16978,12,31,"lncRNA","158"
"ENSG00000288815",827,1,1,"lncRNA",NA
"ENSG00000288899",880,1,1,"lncRNA",NA
"ENSG00000288770",539,1,1,"lncRNA",NA
"ENSG00000130669",57046,12,35,"protein_coding","135"
"ENSG00000167618",12808,3,8,"protein_coding","122"
"ENSG00000213016",308,1,1,"unprocessed_pseudogene",NA
"ENSG00000235181",286,1,1,"unprocessed_pseudogene",NA
"ENSG00000239998",17367,7,22,"protein_coding","289.5"
"ENSG00000269271",846,1,1,"lncRNA","847"
"ENSG00000104974",8799,5,19,"protein_coding","136"
"ENSG00000238094",506,1,2,"unprocessed_pseudogene",NA
"ENSG00000104972",20864,11,38,"protein_coding","123"
"ENSG00000224730",3170,1,2,"lncRNA","277"
"ENSG00000277636",74,1,1,"miRNA","75"
"ENSG00000242856",909,1,1,"transcribed_processed_pseudogene",NA
"ENSG00000237323",145,1,1,"unprocessed_pseudogene",NA
"ENSG00000225370",1360,1,3,"unprocessed_pseudogene",NA
"ENSG00000186152",4301,1,7,"unprocessed_pseudogene",NA
"ENSG00000228790",283,1,1,"unprocessed_pseudogene",NA
"ENSG00000170858",5537,2,8,"transcribed_processed_pseudogene",NA
"ENSG00000242019",12190,1,8,"protein_coding","195"
"ENSG00000215765",73789,1,6,"lncRNA","289.5"
"ENSG00000243772",14539,1,8,"protein_coding","86"
"ENSG00000242473",12348,1,9,"unprocessed_pseudogene",NA
"ENSG00000125498",14529,2,10,"protein_coding","92"
"ENSG00000264257",3963,1,1,"transcribed_unprocessed_pseudogene",NA
"ENSG00000167633",14310,3,12,"protein_coding","105"
"ENSG00000240403",16764,2,11,"protein_coding","105"
"ENSG00000199308",106,1,1,"snRNA","107"
"ENSG00000186431",17185,6,17,"protein_coding","242"
"ENSG00000268734",747,1,1,"lncRNA","748"
"ENSG00000186818",26470,11,36,"protein_coding","73"
"ENSG00000105185",6263,8,19,"protein_coding","72"
"ENSG00000105186",79591,9,44,"protein_coding","111"
"ENSG00000201388",132,1,1,"snoRNA","133"
"ENSG00000242325",397,1,1,"processed_pseudogene",NA
"ENSG00000242436",292,1,1,"misc_RNA","293"
"ENSG00000267557",6912,1,2,"lncRNA","286.5"
"ENSG00000186326",2452,1,1,"protein_coding","2453"
"ENSG00000213965",21971,1,3,"protein_coding","854"
"ENSG00000267567",1297,1,2,"lncRNA","258"
"ENSG00000173809",109827,6,45,"protein_coding","119"
"ENSG00000267245",363,1,1,"processed_pseudogene",NA
"ENSG00000021488",39258,6,25,"protein_coding","124"
"ENSG00000267555",1873,1,2,"lncRNA","217.5"
"ENSG00000201967",292,1,1,"misc_RNA","293"
"ENSG00000223060",94,1,1,"misc_RNA","95"
"ENSG00000179709",40797,2,13,"protein_coding","171"
"ENSG00000171487",62084,2,18,"protein_coding","171"
"ENSG00000197213",8129,3,11,"protein_coding","204"
"ENSG00000268889",9162,2,5,"lncRNA","279.5"
"ENSG00000213822",12762,2,8,"protein_coding","276.5"
"ENSG00000269553",1077,1,2,"lncRNA","217.5"
"ENSG00000284034",114,1,1,"miRNA","115"
"ENSG00000126266",5962,1,2,"protein_coding","2311"
"ENSG00000276980",1356,1,1,"lncRNA","1357"
"ENSG00000125730",52858,27,94,"protein_coding","109"
"ENSG00000224910",5015,11,22,"lncRNA","108"
"ENSG00000267626",4381,1,2,"lncRNA","284"
"ENSG00000249115",12620,9,37,"protein_coding","112"
"ENSG00000126254",8656,7,26,"protein_coding","154"
"ENSG00000105672",3126,4,13,"protein_coding","113"
"ENSG00000126267",10459,5,11,"protein_coding","117"
"ENSG00000105668",11964,2,11,"protein_coding","108"
"ENSG00000226510",5356,1,2,"lncRNA","397.5"
"ENSG00000102575",5340,23,46,"protein_coding","202"
"ENSG00000278617",80,1,1,"miRNA","81"
"ENSG00000129455",6704,11,21,"protein_coding","165.5"
"ENSG00000175221",25588,9,36,"protein_coding","187"
"ENSG00000207507",106,1,1,"snRNA","107"
"ENSG00000172232",6921,2,7,"protein_coding","157"
"ENSG00000196415",7176,2,6,"protein_coding","231"
"ENSG00000268500",19441,1,9,"protein_coding","258"
"ENSG00000174562",11924,8,20,"protein_coding","151"
"ENSG00000167595",13023,20,53,"protein_coding","128"
"ENSG00000267631",1326,2,4,"protein_coding","193"
"ENSG00000225950",4010,5,9,"protein_coding","932"
"ENSG00000105251",11456,5,14,"protein_coding","189"
"ENSG00000167664",10204,3,10,"protein_coding","108"
"ENSG00000105255",19245,10,36,"protein_coding","112"
"ENSG00000178297",66023,6,29,"protein_coding","169"
"ENSG00000129951",9467,4,15,"protein_coding","174"
"ENSG00000198858",16742,8,24,"protein_coding","108"
"ENSG00000116014",3718,3,9,"protein_coding","233"
"ENSG00000267159",558,1,2,"lncRNA","164"
"ENSG00000197561",5233,2,8,"protein_coding","157"
"ENSG00000259242",2310,1,2,"lncRNA","468.5"
"ENSG00000089639",14181,8,39,"protein_coding","126"
"ENSG00000105726",18478,15,56,"protein_coding","127"
"ENSG00000181896",14713,8,19,"protein_coding","127"
"ENSG00000271283",206,1,1,"processed_pseudogene",NA
"ENSG00000270402",1500,1,2,"processed_pseudogene",NA
"ENSG00000105708",22640,1,4,"protein_coding","142"
"ENSG00000064547",5275,9,25,"protein_coding","622.5"
"ENSG00000125744",11761,11,30,"protein_coding","139"
"ENSG00000213889",13736,8,19,"protein_coding","113"
"ENSG00000125741",74445,3,5,"protein_coding","624"
"ENSG00000177464",12448,2,3,"protein_coding","1526"
"ENSG00000284544",93,1,1,"miRNA","94"
"ENSG00000018869",17692,6,15,"protein_coding","111.5"
"ENSG00000196605",41187,12,34,"protein_coding","153.5"
"ENSG00000197766",8431,6,14,"protein_coding","152"
"ENSG00000105639",23291,11,48,"protein_coding","133"
"ENSG00000105640",4243,7,20,"protein_coding","130"
"ENSG00000207166",132,1,1,"snoRNA","133"
"ENSG00000279617",432,1,1,"TEC","433"
"ENSG00000105641",23229,2,17,"protein_coding","116"
"ENSG00000142405",30662,5,20,"protein_coding","171"
"ENSG00000289102",1553,1,1,"lncRNA",NA
"ENSG00000288953",1307,1,1,"lncRNA",NA
"ENSG00000269825",40049,1,4,"protein_coding","109"
"ENSG00000197857",70197,8,30,"protein_coding","159.5"
"ENSG00000189430",9992,7,21,"protein_coding","70"
"ENSG00000275012",129,1,1,"processed_pseudogene",NA
"ENSG00000022556",48012,19,52,"protein_coding","171"
"ENSG00000243494",600,1,2,"processed_pseudogene",NA
"ENSG00000267265",41893,4,11,"lncRNA","89"
"ENSG00000088053",24559,3,13,"protein_coding","61"
"ENSG00000267149",26335,1,6,"lncRNA","194.5"
"ENSG00000160439",32183,23,56,"protein_coding","156"
"ENSG00000189013",10907,6,17,"protein_coding","53"
"ENSG00000268238",438,1,2,"unprocessed_pseudogene",NA
"ENSG00000124440",46391,19,50,"protein_coding","119"
"ENSG00000199796",107,1,1,"snRNA","108"
"ENSG00000269124",19807,1,2,"lncRNA","236"
"ENSG00000011485",45894,15,43,"protein_coding","122"
"ENSG00000268810",677,1,2,"lncRNA","224"
"ENSG00000169515",3235,1,1,"protein_coding",NA
"ENSG00000189348",7485,1,7,"protein_coding",NA
"ENSG00000180532",10217,1,5,"protein_coding","323"
"ENSG00000268536",6296,1,2,"lncRNA","209"
"ENSG00000141965",9539,1,1,"protein_coding","9540"
"ENSG00000269604",3814,2,4,"lncRNA","1784"
"ENSG00000127666",15780,1,2,"protein_coding","1342"
"ENSG00000267484",575,1,2,"lncRNA","255.5"
"ENSG00000105355",29353,7,23,"protein_coding","162.5"
"ENSG00000205784",12459,2,4,"protein_coding","309.5"
"ENSG00000276043",59074,8,30,"protein_coding","156.5"
"ENSG00000267059",27106,1,3,"protein_coding","149"
"ENSG00000127540",8304,5,10,"protein_coding","149"
"ENSG00000263409",53,1,1,"miRNA","54"
"ENSG00000252933",103,1,1,"snRNA","104"
"ENSG00000171124",8583,9,23,"protein_coding","340"
"ENSG00000289539",971,1,1,"lncRNA",NA
"ENSG00000240626",261,1,1,"misc_RNA","262"
"ENSG00000277013",2041,1,1,"lncRNA","2040"
"ENSG00000166359",43709,3,19,"protein_coding","107"
"ENSG00000289378",1102,1,1,"lncRNA",NA
"ENSG00000130881",31261,4,13,"protein_coding","215"
"ENSG00000267054",595,1,2,"lncRNA","187.5"
"ENSG00000273420",510,1,1,"lncRNA","511"
"ENSG00000130876",17186,5,17,"protein_coding","152"
"ENSG00000267714",4538,3,9,"lncRNA","128"
"ENSG00000270212",1761,1,2,"lncRNA","284.5"
"ENSG00000267580",1234,1,2,"lncRNA","329.5"
"ENSG00000267727",661,1,2,"lncRNA","241"
"ENSG00000267296",2197,1,1,"lncRNA","2198"
"ENSG00000267130",4351,1,2,"lncRNA","202"
"ENSG00000243864",1298,1,2,"processed_pseudogene",NA
"ENSG00000266899",951,1,1,"processed_pseudogene",NA
"ENSG00000153879",9001,3,6,"protein_coding","1922.5"
"ENSG00000266985",1902,1,2,"lncRNA","694.5"
"ENSG00000232429",482,1,1,"processed_pseudogene",NA
"ENSG00000104904",3981,11,26,"protein_coding","130"
"ENSG00000273734",71647,1,2,"protein_coding","141.5"
"ENSG00000188305",7544,1,4,"protein_coding","309.5"
"ENSG00000288156",2608,1,1,"lncRNA","2609"
"ENSG00000220008",20990,2,3,"protein_coding","2241"
"ENSG00000250799",13311,7,23,"protein_coding","156"
"ENSG00000229833",2168,10,21,"protein_coding","77.5"
"ENSG00000076944",11101,23,64,"protein_coding","86"
"ENSG00000124299",134873,35,68,"protein_coding","76"
"ENSG00000177558",3939,1,2,"protein_coding","592"
"ENSG00000262497",712,1,1,"unprocessed_pseudogene",NA
"ENSG00000271366",2199,1,2,"lncRNA","309"
"ENSG00000268947",1958,1,2,"lncRNA","508"
"ENSG00000288942",218,1,1,"lncRNA",NA
"ENSG00000105698",10859,16,43,"protein_coding","97"
"ENSG00000105697",4427,3,6,"protein_coding","174"
"ENSG00000105695",21682,8,26,"protein_coding","130"
"ENSG00000105699",19634,14,34,"protein_coding","144"
"ENSG00000268034",746,1,1,"processed_pseudogene",NA
"ENSG00000269800",946,1,2,"processed_pseudogene",NA
"ENSG00000268355",968,2,4,"lncRNA","297"
"ENSG00000268027",10270,3,10,"lncRNA","59"
"ENSG00000007129",37326,7,19,"protein_coding","138.5"
"ENSG00000280014",706,1,1,"TEC","707"
"ENSG00000269266",330,1,2,"processed_pseudogene",NA
"ENSG00000105352",8059,3,10,"protein_coding","118"
"ENSG00000268997",330,1,1,"processed_pseudogene",NA
"ENSG00000269354",943,1,2,"processed_pseudogene",NA
"ENSG00000268582",287,1,1,"processed_pseudogene",NA
"ENSG00000007306",33673,4,12,"protein_coding","279"
"ENSG00000105388",21848,8,22,"protein_coding","255"
"ENSG00000267881",48080,1,2,"protein_coding","138.5"
"ENSG00000086548",21234,2,10,"protein_coding","267"
"ENSG00000268833",28995,1,2,"lncRNA","283.5"
"ENSG00000170956",14967,8,21,"protein_coding","118"
"ENSG00000269119",1246,1,2,"processed_pseudogene",NA
"ENSG00000278239",2264,1,1,"lncRNA","2265"
"ENSG00000273111",7623,3,9,"protein_coding","226"
"ENSG00000142025",7590,8,26,"protein_coding","146"
"ENSG00000105372",12670,8,21,"protein_coding","71"
"ENSG00000276926",71,1,1,"miRNA","72"
"ENSG00000268041",20745,1,6,"protein_coding","215.5"
"ENSG00000105404",2640,10,22,"protein_coding","128"
"ENSG00000285505",37353,1,23,"protein_coding","135"
"ENSG00000105409",30915,14,27,"protein_coding","136"
"ENSG00000105369",4093,3,10,"protein_coding","116.5"
"ENSG00000289748",539,1,1,"transcribed_processed_pseudogene",NA
"ENSG00000126453",8774,10,22,"protein_coding","115"
"ENSG00000259108",2050,3,6,"lncRNA","403.5"
"ENSG00000105612",6386,7,20,"protein_coding","173"
"ENSG00000267277",6817,1,3,"lncRNA","184"
"ENSG00000202357",108,1,1,"misc_RNA","109"
"ENSG00000274713",78,1,1,"miRNA","79"
"ENSG00000244080",283,1,1,"misc_RNA","284"
"ENSG00000130165",8083,9,20,"protein_coding","134"
"ENSG00000105392",23551,6,13,"protein_coding","135"
"ENSG00000178928",17819,3,8,"protein_coding","178"
"ENSG00000130475",40850,51,116,"protein_coding","97"
"ENSG00000072062",26396,13,32,"protein_coding","127"
"ENSG00000289762",152,1,1,"protein_coding",NA
"ENSG00000276030",380,1,1,"lncRNA","381"
"ENSG00000268442",1114,2,2,"transcribed_processed_pseudogene",NA
"ENSG00000171051",58943,4,8,"protein_coding","80"
"ENSG00000105397",30075,31,77,"protein_coding","155"
"ENSG00000251369",24606,7,16,"protein_coding","135"
"ENSG00000259009",2486,2,6,"protein_coding",NA
"ENSG00000105398",15848,1,6,"protein_coding","186"
"ENSG00000188493",10697,10,33,"protein_coding","125"
"ENSG00000077312",14752,11,28,"protein_coding","177"
"ENSG00000261857",5842,7,10,"protein_coding","111"
"ENSG00000086544",23748,5,14,"protein_coding","205"
"ENSG00000167807",10582,2,14,"protein_coding","107"
"ENSG00000268400",17681,5,8,"protein_coding","66"
"ENSG00000105613",41001,9,45,"protein_coding","123"
"ENSG00000105499",62974,24,66,"protein_coding","121"
"ENSG00000269420",3574,3,10,"lncRNA","98.5"
"ENSG00000269534",9274,2,6,"lncRNA","107"
"ENSG00000269321",1505,1,2,"lncRNA","179.5"
"ENSG00000185453",26940,3,9,"protein_coding","313"
"ENSG00000105483",75176,31,78,"protein_coding","141"
"ENSG00000280353",1613,1,1,"TEC","1614"
"ENSG00000268583",10680,1,3,"lncRNA","237"
"ENSG00000268001",2524,1,2,"lncRNA","984.5"
"ENSG00000268186",8383,1,3,"lncRNA","89"
"ENSG00000178150",17527,7,21,"protein_coding","127"
"ENSG00000105479",25514,9,36,"protein_coding","123"
"ENSG00000142227",9044,9,22,"protein_coding","103"
"ENSG00000105486",55158,35,87,"protein_coding","100"
"ENSG00000172081",25637,9,23,"protein_coding","245.5"
"ENSG00000099840",3164,13,36,"protein_coding","72"
"ENSG00000239988",366,1,1,"processed_pseudogene",NA
"ENSG00000131944",6020,9,24,"protein_coding","137"
"ENSG00000127530",46116,5,14,"protein_coding","212"
"ENSG00000115257",9324,13,39,"protein_coding","123"
"ENSG00000142396",11438,8,15,"protein_coding","197.5"
"ENSG00000105650",40235,13,28,"protein_coding","123"
"ENSG00000204532",7188,1,5,"protein_coding","204"
"ENSG00000234465",8163,7,14,"protein_coding","147"
"ENSG00000186838",5536,3,10,"protein_coding","87.5"
"ENSG00000204595",5015,1,3,"protein_coding","155"
"ENSG00000179873",51403,6,24,"protein_coding","171"
"ENSG00000269720",7000,2,5,"protein_coding","142"
"ENSG00000228567",1047,1,1,"protein_coding","1048"
"ENSG00000284638",1331,1,2,"protein_coding","246.5"
"ENSG00000160007",144080,6,18,"protein_coding","145"
"ENSG00000130751",25938,8,29,"protein_coding","148"
"ENSG00000130748",2715,1,3,"protein_coding","218"
"ENSG00000130749",49589,5,25,"protein_coding","155"
"ENSG00000142230",97362,14,37,"protein_coding","143"
"ENSG00000105327",11944,4,8,"protein_coding","280"
"ENSG00000265134",79,1,1,"miRNA","80"
"ENSG00000284411",75,1,1,"miRNA","76"
"ENSG00000286669",627,1,1,"lncRNA","628"
"ENSG00000105321",17721,7,26,"protein_coding","105.5"
"ENSG00000257704",838,1,1,"protein_coding","839"
"ENSG00000267858",15672,5,13,"lncRNA","181.5"
"ENSG00000226696",4623,5,11,"lncRNA","231"
"ENSG00000267530",3337,6,12,"lncRNA","418"
"ENSG00000160877",24285,4,13,"protein_coding","182.5"
"ENSG00000099341",9287,14,32,"protein_coding","112"
"ENSG00000065000",63480,20,77,"protein_coding","108"
"ENSG00000130812",10340,4,12,"protein_coding","271"
"ENSG00000104856",36731,7,24,"protein_coding","132"
"ENSG00000104859",31911,16,52,"protein_coding","81.5"
"ENSG00000207003",103,1,1,"snRNA","104"
"ENSG00000170684",4978,1,3,"protein_coding","403"
"ENSG00000267348",16125,4,8,"lncRNA","1430.5"
"ENSG00000142252",12323,5,11,"protein_coding","123"
"ENSG00000267346",461,1,1,"processed_pseudogene",NA
"ENSG00000104946",11084,8,31,"protein_coding","104"
"ENSG00000213024",22939,26,50,"protein_coding","530"
"ENSG00000161652",10733,4,16,"protein_coding","87"
"ENSG00000276002",279,1,1,"misc_RNA","280"
"ENSG00000063244",20570,7,28,"protein_coding","123"
"ENSG00000130758",24149,8,26,"protein_coding","178.5"
"ENSG00000174521",2326,2,4,"protein_coding","215"
"ENSG00000105219",4489,5,15,"protein_coding","159"
"ENSG00000105221",55219,44,108,"protein_coding","129"
"ENSG00000205041",1990,1,2,"lncRNA","731"
"ENSG00000207631",98,1,1,"miRNA","99"
"ENSG00000206674",106,1,1,"snRNA","107"
"ENSG00000160392",28991,10,29,"protein_coding","91"
"ENSG00000207281",105,1,1,"misc_RNA","106"
"ENSG00000206925",112,1,1,"misc_RNA","113"
"ENSG00000279759",4764,1,1,"TEC","4765"
"ENSG00000090013",17999,6,17,"protein_coding","155"
"ENSG00000088038",17932,14,48,"protein_coding","129"
"ENSG00000205790",6666,1,3,"lncRNA","575"
"ENSG00000287884",2319,1,2,"lncRNA","937.5"
"ENSG00000207630",109,1,1,"miRNA","110"
"ENSG00000288742",2172,1,1,"lncRNA",NA
"ENSG00000289845",2755,1,2,"lncRNA",NA
"ENSG00000253392",18476,4,11,"lncRNA","158"
"ENSG00000267147",10331,1,2,"lncRNA","384"
"ENSG00000268081",14616,2,3,"lncRNA","223.5"
"ENSG00000269072",35491,2,6,"lncRNA","128"
"ENSG00000267383",198736,11,25,"lncRNA","123.5"
"ENSG00000225872",12238,18,56,"transcribed_unitary_pseudogene",NA
"ENSG00000267339",87444,25,62,"lncRNA","182"
"ENSG00000289915",756,1,1,"lncRNA",NA
"ENSG00000289428",894,1,1,"lncRNA",NA
"ENSG00000289246",613,1,2,"lncRNA",NA
"ENSG00000272473",1649,1,1,"lncRNA","861"
"ENSG00000290166",1882,1,3,"lncRNA",NA
"ENSG00000267191",25901,5,9,"lncRNA","236"
"ENSG00000225975",4832,6,13,"lncRNA","167"
"ENSG00000269696",21875,4,8,"lncRNA","339"
"ENSG00000286125",153454,22,52,"lncRNA","151"
"ENSG00000289297",576,1,1,"lncRNA",NA
"ENSG00000267575",191553,37,69,"lncRNA","203"
"ENSG00000268119",19667,9,18,"lncRNA","149"
"ENSG00000289985",18385,1,2,"lncRNA",NA
"ENSG00000289543",954,1,1,"lncRNA",NA
"ENSG00000268038",8429,6,12,"lncRNA","138"
"ENSG00000267475",4846,3,5,"lncRNA","284"
"ENSG00000213904",255253,14,33,"lncRNA","129"
"ENSG00000290008",4016,1,2,"lncRNA",NA
"ENSG00000277383",808,1,1,"lncRNA","582"
"ENSG00000267751",9868,6,13,"lncRNA","157"
"ENSG00000288837",569,1,1,"lncRNA",NA
"ENSG00000290058",488,1,1,"lncRNA",NA
"ENSG00000266983",42030,3,8,"lncRNA","110"
"ENSG00000283103",17525,11,27,"lncRNA",NA
"ENSG00000268516",21560,2,4,"lncRNA","1354"
"ENSG00000290068",445,1,1,"lncRNA",NA
"ENSG00000290070",423,1,1,"lncRNA",NA
"ENSG00000289255",422,1,1,"lncRNA",NA
"ENSG00000267107",51735,26,49,"lncRNA","212"
"ENSG00000242779",71002,15,30,"transcribed_processed_pseudogene",NA
"ENSG00000166770",27112,19,34,"lncRNA","225"
"ENSG00000176840",16046,25,53,"lncRNA","137"
"ENSG00000232677",72230,34,79,"lncRNA","238"
"ENSG00000226686",13680,16,35,"lncRNA","117.5"
"ENSG00000289471",382,1,1,"lncRNA",NA
"ENSG00000261824",112933,78,135,"lncRNA","243"
"ENSG00000167747",7242,17,31,"transcribed_unitary_pseudogene",NA
"ENSG00000279529",2792,1,1,"lncRNA","2717"
"ENSG00000268061",18117,2,6,"lncRNA","155"
"ENSG00000254887",4831,2,5,"lncRNA","207"
"ENSG00000290088",23187,1,2,"lncRNA",NA
"ENSG00000267053",63614,11,21,"lncRNA","246.5"
"ENSG00000176593",9171,9,21,"lncRNA","421.5"
"ENSG00000288830",805,1,1,"lncRNA",NA
"ENSG00000130816",97944,47,128,"protein_coding","119"
"ENSG00000130158",63229,16,80,"protein_coding","133.5"
"ENSG00000267082",12540,1,3,"lncRNA","238"
"ENSG00000267174",28726,6,11,"lncRNA","146"
"ENSG00000099617",15558,1,4,"protein_coding","375"
"ENSG00000185761",8582,10,31,"protein_coding","112"
"ENSG00000142556",17475,4,13,"protein_coding","138"
"ENSG00000256087",64360,7,17,"protein_coding","135.5"
"ENSG00000275055",1391,1,1,"lncRNA","748"
"ENSG00000260160",5213,1,2,"lncRNA","337.5"
"ENSG00000197608",31300,7,16,"protein_coding","127"
"ENSG00000270248",408,1,1,"processed_pseudogene",NA
"ENSG00000204611",26847,5,14,"protein_coding","127"
"ENSG00000267827",40985,2,8,"lncRNA","127"
"ENSG00000268458",1530,1,2,"lncRNA","166"
"ENSG00000243680",293,1,1,"processed_pseudogene",NA
"ENSG00000196267",17779,6,12,"protein_coding","134"
"ENSG00000267927",5844,1,2,"lncRNA","289"
"ENSG00000274380",78,1,1,"miRNA","79"
"ENSG00000268015",9069,3,7,"lncRNA","223"
"ENSG00000277562",675,1,1,"processed_pseudogene",NA
"ENSG00000207265",111,1,1,"misc_RNA","112"
"ENSG00000196214",26459,9,20,"protein_coding","128"
"ENSG00000208002",96,1,1,"miRNA","97"
"ENSG00000269102",13140,1,2,"lncRNA","223.5"
"ENSG00000198464",28753,6,14,"protein_coding","127"
"ENSG00000269535",44536,1,7,"lncRNA","150"
"ENSG00000167554",31535,8,20,"protein_coding","129"
"ENSG00000221923",15878,6,16,"protein_coding","127"
"ENSG00000269834",8955,7,19,"lncRNA","204"
"ENSG00000277977",96,1,1,"unprocessed_pseudogene",NA
"ENSG00000167555",20563,12,30,"protein_coding","127"
"ENSG00000269776",339,1,1,"processed_pseudogene",NA
"ENSG00000198633",23167,4,11,"protein_coding","127"
"ENSG00000288253",5256,4,8,"lncRNA","91"
"ENSG00000105568",58582,22,59,"protein_coding","139"
"ENSG00000271049",873,1,1,"processed_pseudogene",NA
"ENSG00000252230",85,1,1,"snoRNA","86"
"ENSG00000268683",2567,1,2,"lncRNA","206.5"
"ENSG00000279971",1458,1,1,"TEC","1459"
"ENSG00000269811",408,1,1,"processed_pseudogene",NA
"ENSG00000279329",1864,1,1,"TEC","1865"
"ENSG00000089335",8758,14,32,"protein_coding","121"
"ENSG00000274104",1203,1,1,"lncRNA","540"
"ENSG00000197841",11223,7,20,"protein_coding","121"
"ENSG00000153896",15156,6,15,"protein_coding","377"
"ENSG00000270281",609,1,1,"processed_pseudogene",NA
"ENSG00000267767",44342,4,17,"lncRNA","162.5"
"ENSG00000270876",21493,2,5,"lncRNA","312.5"
"ENSG00000227392",63405,5,14,"lncRNA","145"
"ENSG00000275540",9243,1,13,"unprocessed_pseudogene",NA
"ENSG00000286080",6428,2,6,"lncRNA","345"
"ENSG00000271499",1926,1,1,"processed_pseudogene",NA
"ENSG00000266904",19057,7,17,"lncRNA","109"
"ENSG00000287533",16858,1,3,"lncRNA","216"
"ENSG00000267581",60678,1,2,"lncRNA","116"
"ENSG00000267693",258,1,1,"processed_pseudogene",NA
"ENSG00000081665",35912,12,28,"protein_coding","127"
"ENSG00000267481",1776,1,2,"lncRNA","460.5"
"ENSG00000270325",552,1,1,"processed_pseudogene",NA
"ENSG00000256771",28792,4,10,"protein_coding","122.5"
"ENSG00000270270",576,1,1,"processed_pseudogene",NA
"ENSG00000267565",3414,1,2,"lncRNA","201.5"
"ENSG00000184635",62551,9,23,"protein_coding","136.5"
"ENSG00000273791",878,1,2,"unprocessed_pseudogene",NA
"ENSG00000274800",1420,1,3,"unprocessed_pseudogene",NA
"ENSG00000266916",9963,6,11,"lncRNA","222"
"ENSG00000120784",78588,12,32,"protein_coding","127"
"ENSG00000161551",86134,16,41,"protein_coding","100.5"
"ENSG00000269235",32251,5,10,"lncRNA","183"
"ENSG00000272395",2542,1,5,"protein_coding","144"
"ENSG00000290031",429,1,1,"lncRNA",NA
"ENSG00000269246",256,1,1,"lncRNA","173"
"ENSG00000221957",15893,2,10,"protein_coding","114"
"ENSG00000269794",1212,1,1,"processed_pseudogene",NA
"ENSG00000182318",15338,1,3,"protein_coding","454"
"ENSG00000277588",63,1,1,"miRNA","64"
"ENSG00000121410",8314,5,18,"protein_coding","277.5"
"ENSG00000268230",15897,3,11,"lncRNA","270"
"ENSG00000268895",7737,9,22,"lncRNA","154"
"ENSG00000279611",925,1,1,"TEC","926"
