"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len"
"ENSG00000266173",59650,54,112,"protein_coding",109,2052,1,0,0.96988,"101"
"ENSG00000125695",49252,1,2,"protein_coding",107,2052,1,0,0.99325,"101"
"ENSG00000108588",31096,6,24,"protein_coding",111,1064,1,0,0.975423,"15.5"
"ENSG00000198231",45714,18,53,"protein_coding",120,1069,4,0,0.611201,"15"
"ENSG00000108592",10579,16,56,"protein_coding",106,122.5,1,0,0.156341,"88"
"ENSG00000213218",1754,6,16,"protein_coding",161,253,1,0,0.922885,"161"
"ENSG00000136487",1729,4,12,"protein_coding",161,253,1,0,0.999358,"168"
"ENSG00000187595",72903,6,18,"protein_coding",166,536,1,0,0.714172,"145"
"ENSG00000108604",10984,28,70,"protein_coding",123,163,1,0,0.474588,"73"
"ENSG00000260287",10875,1,14,"protein_coding",97,482,1,0,1,"171.5"
"ENSG00000274226",10904,1,14,"protein_coding",97,482,1,0,1,"171.5"
"ENSG00000275954",10948,1,14,"protein_coding",97.5,482,1,0,1,"171.5"
"ENSG00000273611",12681,12,27,"protein_coding",87,1216,1,0,0.14577,"58"
"ENSG00000278259",47799,27,86,"protein_coding",130,720,4,0,0.168594,"109"
"ENSG00000277161",4323,3,6,"protein_coding",1408,1496.5,1,0,1,"68"
"ENSG00000278311",44936,9,30,"protein_coding",182.5,1943,1,0,0.823361,"6"
"ENSG00000278535",8925,8,21,"protein_coding",118.5,641.5,4,0,0.6631625,"160"
"ENSG00000278619",7381,2,6,"protein_coding",133,224,4,0,0.9655485,"39.5"
"ENSG00000141510",25759,18,40,"protein_coding",113,343,1,0,0.997209,"62"
"ENSG00000179136",93090,8,22,"lncRNA",196,20841.5,1,0,0.238829,"17"
"ENSG00000167895",12198,16,49,"protein_coding",140,358,4,0,0.13041,"163"
"ENSG00000243655",767,1,2,"lncRNA",252,264,1,0,0.0206605,"42"
"ENSG00000136488",1752,6,14,"protein_coding",161,253,1,0,0.88087,"162"
"ENSG00000007312",3598,7,13,"protein_coding",119,294,1,0,0.959954,"123"
"ENSG00000007216",24488,6,23,"protein_coding",162,530,1,0,1,"198"
"ENSG00000109101",32657,3,13,"protein_coding",152,1732,1,0,1,"157"
"ENSG00000141499",17431,13,36,"protein_coding",133,190,4,0,0.9999955,"119"
"ENSG00000266074",70874,8,41,"protein_coding",177,572,4,0,0.164035,"143"
"ENSG00000141524",25010,32,73,"protein_coding",144,360,1,0,0.2874245,"116"
"ENSG00000173757",89457,26,62,"protein_coding",138,1137.5,1,0,0.202994,"49"
"ENSG00000178927",9917,51,97,"protein_coding",97,883,1,0,0.1503545,"75"
"ENSG00000141564",421552,12,54,"protein_coding",117,8275.5,1,0,0.99998,"104.5"
"ENSG00000167419",49970,11,37,"protein_coding",174,1421,4,0,0.999925,"74"
"ENSG00000286788",6221,1,2,"lncRNA",2784.5,653,1,0,0.627956,"45"
"ENSG00000005381",11080,7,26,"protein_coding",191.5,495,1,0,0.199706,"177"
"ENSG00000005379",27567,11,50,"protein_coding",116,401,1,0,0.556697,"155"
"ENSG00000213246",7918,7,18,"protein_coding",107,823,1,0,0.354681,"114"
"ENSG00000285897",72389,1,10,"protein_coding",123,1099.5,4,0,1,"97"
"ENSG00000108375",63919,8,15,"protein_coding",132,1325,4,0,1,"97"
"ENSG00000092929",17560,21,76,"protein_coding",99,177,4,0,0.457831,"239"
"ENSG00000286190",1579,1,2,"protein_coding",750,80,1,0,0.650065,NA
"ENSG00000178977",3419,1,3,"lncRNA",868,660,1,0,0.246945,"4.5"
"ENSG00000178971",23243,27,83,"protein_coding",164,252.5,1,0,0.133978,"54.5"
"ENSG00000091592",120009,67,124,"protein_coding",171,2271,4,0,1,"46"
"ENSG00000266826",31621,1,1,"protein_coding",743,30109,1,0,1,"19"
"ENSG00000273513",10956,1,14,"protein_coding",97.5,482,1,0,1,"171.5"
"ENSG00000263429",9191,2,4,"protein_coding",765,7657,1,0,0.13554235,"5"
"ENSG00000186393",5963,1,8,"protein_coding",159.5,657,1,0,1,"20.5"
"ENSG00000274419",10932,1,14,"protein_coding",97.5,482,1,0,1,"171.5"
"ENSG00000239697",9382,19,38,"protein_coding",76,397,1,0,0.586494,"20"
"ENSG00000248871",12502,1,1,"protein_coding",79,208.5,1,0,0.999828,"77"
"ENSG00000108828",10516,9,24,"protein_coding",208,385,1,0,0.288678,"91"
"ENSG00000108830",6810,2,7,"protein_coding",135,639,1,0,0.6599855,"99.5"
"ENSG00000198496",28120,4,16,"lncRNA",127,5018,1,0,0.406977,"23"
"ENSG00000267002",22669,7,19,"lncRNA",360.5,2276,1,0,0.0331361,"25.5"
"ENSG00000188554",41208,7,33,"protein_coding",111,1382,1,0,1,"30"
"ENSG00000184988",8206,8,24,"protein_coding",64,518,1,0,0.6849,"141"
"ENSG00000236383",88456,14,32,"protein_coding",169,1958,1,0,0.1486215,"27"
"ENSG00000225190",54858,27,63,"protein_coding",221,4289,1,0,0.3061355,"31"
"ENSG00000262898",85708,7,17,"lncRNA",450,7737,1,0,0.1149888,"24"
"ENSG00000215067",137298,15,27,"lncRNA",138,4082,1,0,0.0857512,"20"
"ENSG00000012048",125950,38,97,"protein_coding",88.5,2485,1,0,0.9868345,"21"
"ENSG00000167107",48687,25,68,"protein_coding",119,308,4,0,0.165048,"72"
"ENSG00000136457",4410,3,9,"protein_coding",357.5,267,1,0,0.999999,"115"
"ENSG00000136444",7114,8,23,"protein_coding",148,413.5,1,0,0.845412,"132"
"ENSG00000249451",4916,1,2,"lncRNA",174.5,4568,1,0,0.0206941,"89"
"ENSG00000250286",13241,3,8,"lncRNA",221.5,427,1,0,0.0399644,"114"
"ENSG00000049283",11068,17,47,"protein_coding",180,458,1,0,0.11598525,"84"
"ENSG00000006282",12794,28,76,"protein_coding",169,191,1,0,0.880317,"183"
"ENSG00000250107",5901,3,6,"lncRNA",716.5,4469,1,0,0.0361476,"33"
"ENSG00000262052",30262,1,3,"lncRNA",196,14839,1,0,0.145959,"36.5"
"ENSG00000153930",634715,11,51,"protein_coding",135,7674,1,0,0.180931,"21"
"ENSG00000184185",43513,2,5,"protein_coding",374.5,6646,1,0,1,"370"
"ENSG00000287671",8720,2,6,"lncRNA",703.5,506,1,0,0.25526,"53"
"ENSG00000264023",1555,1,2,"lncRNA",202,1152,1,0,0.0103244,"49"
"ENSG00000265265",1755,1,2,"lncRNA",198,1360,1,0,0.157201,"49"
"ENSG00000266466",9812,1,3,"lncRNA",130,4424,1,0,0.0341435,"14"
"ENSG00000260458",12089,1,3,"protein_coding",192,4947,1,0,1,"59.5"
"ENSG00000263766",45589,4,10,"lncRNA",90,11339,1,0,0.03680465,"21"
"ENSG00000006283",66759,12,59,"protein_coding",134,837,5,0,1,"210"
"ENSG00000141279",101723,37,98,"protein_coding",110,2075,1,0,0.9949555,"16.5"
"ENSG00000029725",104075,7,32,"protein_coding",132,3156,1,0,0.218774,"30"
"ENSG00000263220",7311,1,2,"lncRNA",256,6800,2,0,0.0168003,"28"
"ENSG00000129197",13236,11,26,"protein_coding",112,1302,1,0,0.872081,"29"
"ENSG00000263272",7737,1,2,"lncRNA",969,5800,2,0,0.387212,"165"
"ENSG00000108561",16053,7,17,"protein_coding",123,501.5,1,0,0.326156,"48"
"ENSG00000005100",28065,5,19,"protein_coding",166,1307,1,0,1,"32"
"ENSG00000262099",1268,1,3,"lncRNA",81,435.5,1,0,0.0161211,"36"
"ENSG00000072849",15557,13,32,"protein_coding",92.5,1419,1,0,0.225299,"20"
"ENSG00000167842",4529,6,14,"protein_coding",394,1150,1,0,0.551502,"23"
"ENSG00000108559",60496,33,71,"protein_coding",126,2085.5,1,0,0.574404,"21.5"
"ENSG00000108406",42787,10,36,"protein_coding",120,1662,1,0,0.220526,"16"
"ENSG00000141378",32990,5,10,"protein_coding",671,7181,1,0,0.988654,"1"
"ENSG00000141367",77272,23,84,"protein_coding",165,891,4,0,0.442887,"13"
"ENSG00000167941",5053,1,2,"protein_coding",1148,2758,1,0,0.989671,"214"
"ENSG00000108861",12852,5,14,"protein_coding",227,4379,1,0,0.120394,"55"
"ENSG00000231256",7185,2,9,"protein_coding",121.5,533,4,0,0.31529685,"37"
"ENSG00000267604",1878,1,3,"lncRNA",103,692.5,1,0,0.010723,"4.5"
"ENSG00000161647",32371,9,36,"protein_coding",84,1512,1,0,0.999998,"117"
"ENSG00000161649",16491,8,19,"protein_coding",113,1298,1,0,0.999825,"156"
"ENSG00000239704",39713,3,8,"protein_coding",122,12718,1,0,0.1853255,"51"
"ENSG00000259024",127540,5,17,"protein_coding",125,4271.5,1,0,0.2891745,"14.5"
"ENSG00000175106",61331,10,18,"protein_coding",132,5223,1,0,0.359666,"12"
"ENSG00000278023",12707,8,18,"protein_coding",169,1928,1,0,0.914354,"12"
"ENSG00000275722",9195,3,9,"protein_coding",159,1595,1,0,0.820058,"166"
"ENSG00000275152",5004,3,9,"protein_coding",153,1746,1,0,0.0252352,"110.5"
"ENSG00000276409",3716,4,11,"protein_coding",139,612,1,0,0.12229605,"39"
"ENSG00000275431",6614,2,4,"lncRNA",1939,808,2,0,0.05808775,"82"
"ENSG00000275688",17965,2,7,"protein_coding",134,1296,1,0,0.252441,"49"
"ENSG00000275718",5113,2,4,"protein_coding",124.5,474,1,0,0.3166725,"175"
"ENSG00000275944",10199,2,4,"lncRNA",860.5,336,1,0,0.3964255,"63"
"ENSG00000274736",4916,3,9,"protein_coding",146,455,1,0,0.509354,"158"
"ENSG00000275385",7760,2,5,"protein_coding",138,3214.5,1,0,0.1405312,"104.5"
"ENSG00000277089",17268,4,12,"lncRNA",93,1325.5,4,0,0.04904265,"82"
"ENSG00000277632",1913,2,6,"protein_coding",158,554,1,0,0.016198,"182"
"ENSG00000275302",1794,3,5,"protein_coding",155,582,1,0,0.059033,"57"
"ENSG00000276241",61333,2,5,"lncRNA",116,30430.5,1,0,0.0334448,"18"
"ENSG00000274808",10953,4,20,"protein_coding",97.5,482,1,0,0.6669455,"171.5"
"ENSG00000274767",13236,3,7,"lncRNA",327,4194,1,0,0.154867,"31"
"ENSG00000276085",1889,3,6,"protein_coding",161,553,1,0,0.0107544,"181"
"ENSG00000276070",1954,3,11,"protein_coding",155,515.5,1,0,0.193166,"43"
"ENSG00000278097",1561,1,2,"lncRNA",123.5,1315,1,0,0.187122,"56"
"ENSG00000274933",11114,3,17,"protein_coding",95,543,1,0,0.999888,"153"
"ENSG00000170004",27964,23,83,"protein_coding",142,282,1,0,0.9581625,"72"
"ENSG00000230647",152359,3,11,"lncRNA",111,14949,1,0,0.04716615,"43"
"ENSG00000265148",91294,15,34,"lncRNA",232,5391,1,0,0.031192,"25"
"ENSG00000267665",19714,22,39,"lncRNA",233,1552,1,0,0.0466057,"18"
"ENSG00000263412",2966,2,3,"lncRNA",269.5,654,1,0,0.1011212,"35"
"ENSG00000247011",9724,2,3,"lncRNA",1027,7671,1,0,0.0697458,"33"
"ENSG00000235296",14298,1,3,"lncRNA",345.5,5042,1,0,0.0772615,"47"
"ENSG00000177369",87158,20,38,"lncRNA",200,3943,1,0,0.561238,"43"
"ENSG00000259349",24526,3,9,"lncRNA",123.5,4335,1,0,0.0558818,"40"
"ENSG00000266947",11513,4,7,"lncRNA",1329,8856,1,0,0.1988073,"32"
"ENSG00000267280",18100,6,10,"lncRNA",290,4500,1,0,0.02034555,"112"
"ENSG00000227036",350381,102,165,"lncRNA",182,3962,1,0,0.0573664,"39"
"ENSG00000263718",24319,4,10,"lncRNA",258,7271,1,0,0.15755,"237.5"
"ENSG00000236088",313921,26,46,"lncRNA",212,24945,1,0,0.107765,"18"
"ENSG00000185168",5507,2,7,"lncRNA",183.5,1340,1,0,0.6897495,"273"
"ENSG00000262223",10320,17,35,"lncRNA",160,1292,1,0,0.3338445,"125.5"
"ENSG00000212719",146254,35,71,"lncRNA",143,6473,1,0,0.379996,"10"
"ENSG00000266970",13535,6,15,"lncRNA",137,1899,1,0,0.11627345,"26"
"ENSG00000237560",33277,8,24,"lncRNA",167,2544,1,0,0.0633461,"20.5"
"ENSG00000261879",56175,10,25,"lncRNA",153.5,8023,1,0,0.119049,"43"
"ENSG00000267506",16306,4,9,"lncRNA",2299,100,1,0,0.0436523,"14"
"ENSG00000267416",9404,2,4,"lncRNA",349.5,8688,1,0,0.0234037,"1"
"ENSG00000267248",13101,25,46,"lncRNA",119,1675,1,0,0.0759394,"47"
"ENSG00000266402",539,3,5,"lncRNA",139,229,1,0,0.040290945,"125"
"ENSG00000163597",113258,17,34,"lncRNA",115,1720,1,0,0.0308049,"12"
"ENSG00000263293",20441,3,6,"lncRNA",149,9802.5,1,0,0.07290525,"67.5"
"ENSG00000262050",1595,2,3,"lncRNA",221.5,82,1,0,0.0137194,"21"
"ENSG00000264920",4625,5,11,"lncRNA",110,2318,1,0,0.0755922,"153"
"ENSG00000279668",251401,10,20,"lncRNA",630,6012,1,0,0.4173265,"24.5"
"ENSG00000236819",16989,9,21,"lncRNA",228,5383,1,0,0.0814718,"15"
"ENSG00000234327",17781,5,13,"lncRNA",187,705,1,0,0.0221908,"17"
"ENSG00000265313",104858,10,22,"lncRNA",130,20796.5,1,0,0.1083365,"6"
"ENSG00000175061",41482,49,88,"lncRNA",88,770,1,0,0.09471385,"49"
"ENSG00000267364",12007,14,27,"lncRNA",131,1389,1,0,0.863218,"17"
"ENSG00000264666",19057,2,3,"lncRNA",212.5,18633,1,0,0.0603766,"2"
"ENSG00000167920",17169,9,21,"lncRNA",163.5,4818,1,0,0.993002,"26"
"ENSG00000184922",25875,11,49,"protein_coding",121,236,1,0,0.885652,"111"
"ENSG00000236618",1224,1,2,"lncRNA",271,624,1,0,0.00878097,"19"
"ENSG00000186594",5727,29,50,"lncRNA",159,1256,1,0,0.0666586,"375"
"ENSG00000174231",34238,22,85,"protein_coding",169,178,1,0,0.3914255,"44"
"ENSG00000264808",56867,3,7,"lncRNA",381,20299,1,0,0.0235022,"14"
"ENSG00000181523",14207,17,39,"protein_coding",151,1059,1,0,0.195032,"253"
"ENSG00000181045",33801,17,46,"protein_coding",100,986,1,0,0.160022,"159"
"ENSG00000087095",154644,6,23,"protein_coding",130,4819,1,0,0.6996895,"16"
"ENSG00000266111",52036,1,2,"lncRNA",209.5,51618,2,0,0.00394636,"45"
"ENSG00000087191",4874,24,62,"protein_coding",99,107,1,0,0.402376,"29"
"ENSG00000287490",30614,1,15,"lncRNA",192,1780,4,0,0.918754,"61.5"
"ENSG00000170298",18144,6,21,"protein_coding",96,1261.5,1,0,0.5261191,"70"
"ENSG00000264422",2081,1,2,"lncRNA",176.5,1729,1,0,0.025692,"54"
"ENSG00000177731",13923,30,94,"protein_coding",111,202,1,0,0.230316,"128"
"ENSG00000177427",5955,9,19,"protein_coding",154,461,1,0,0.724856,"210"
"ENSG00000177302",43579,20,60,"protein_coding",130,1944.5,1,0,0.5925245,"43"
"ENSG00000176994",12763,1,2,"protein_coding",4148.5,4467,1,0,1,"140"
"ENSG00000176974",35703,10,29,"protein_coding",120,2270,1,0,0.999606,"40"
"ENSG00000159314",40519,24,67,"protein_coding",106,242,4,0,0.975577,"121"
"ENSG00000278845",26194,2,10,"protein_coding",150,1358,1,0,0.999957,"15"
"ENSG00000277399",19385,3,15,"protein_coding",139,600,4,0,0.887801,"111.5"
"ENSG00000274211",53749,5,19,"protein_coding",133.5,2976,1,0,1,"22"
"ENSG00000276170",2050,9,19,"lncRNA",129,525.5,1,0,0.177151,"69"
"ENSG00000277363",75921,9,37,"protein_coding",157,596,4,0,1,"190.5"
"ENSG00000275532",2789,1,2,"lncRNA",243,2296,1,0,0.0101124,"85"
"ENSG00000265096",9542,3,8,"lncRNA",298,3764,1,0,0.0344621,"8.5"
"ENSG00000262879",117036,36,67,"lncRNA",132,11556,1,0,0.0524218,"23"
"ENSG00000033627",63738,40,100,"protein_coding",119,2182.5,1,0,0.374172,"28"
"ENSG00000264589",96290,6,18,"lncRNA",341.5,8864,1,0,0.1580885,"138.5"
"ENSG00000214401",4276,4,7,"lncRNA",212,2555.5,1,0,0.0280191,"7"
"ENSG00000006042",17196,9,24,"protein_coding",116,1514,1,0,0.857051,"135"
"ENSG00000141316",27501,5,12,"protein_coding",159,784,1,0,0.697866,"108"
"ENSG00000264598",760,1,2,"lncRNA",213.5,334,1,0,0.00465722,"89"
"ENSG00000186868",133807,25,58,"protein_coding",113,4812,1,0,1,"32"
"ENSG00000176749",4260,3,6,"protein_coding",1974,313,1,0,0.783716,NA
"ENSG00000176658",384655,16,55,"protein_coding",145,4250,1,0,0.2219715,"18"
"ENSG00000266718",5374,2,4,"lncRNA",1911,1315,1,0,0.0721166,"90"
"ENSG00000265222",13470,1,2,"lncRNA",463.5,12544,1,0,0.129884,"17"
"ENSG00000263717",6481,1,2,"lncRNA",210,6062,1,0,0.0154349,"1"
"ENSG00000266599",12539,1,2,"lncRNA",204,12132,1,0,0.04264,"27"
"ENSG00000265337",1041,1,2,"lncRNA",237.5,567,1,0,0.00786474,"26"
"ENSG00000264458",58745,1,3,"lncRNA",80,29186.5,1,0,0.0148027,"21"
"ENSG00000266535",19885,1,3,"lncRNA",169,9664.5,1,0,0.314831,"36.5"
"ENSG00000236377",29885,4,11,"lncRNA",135,411,1,0,0.0119349,"21"
"ENSG00000266714",39049,36,143,"protein_coding",101,184,1,0,0.140714,"86.5"
"ENSG00000196535",109276,25,95,"protein_coding",128.5,494.5,1,0,0.3377535,"112"
"ENSG00000120094",2485,2,3,"protein_coding",1350,452,1,0,0.999311,NA
"ENSG00000173917",4215,3,6,"protein_coding",841,773,1,0,0.077565,"496"
"ENSG00000230148",7699,4,13,"lncRNA",87,708,1,0,0.13230595,"18"
"ENSG00000120093",56042,13,32,"protein_coding",182.5,3170,1,0,0.999846,"35"
"ENSG00000233101",56784,15,28,"lncRNA",141.5,1807,4,0,0.130558,"14"
"ENSG00000239552",3071,1,2,"lncRNA",422.5,2227,1,0,0.316483,"259"
"ENSG00000182742",2843,1,2,"protein_coding",1001,842,1,0,0.994573,"35"
"ENSG00000120075",2522,1,2,"protein_coding",929.5,664,1,0,0.998743,"32"
"ENSG00000108511",9241,4,10,"protein_coding",513,1063,1,0,0.586844,"174"
"ENSG00000260027",26340,3,6,"protein_coding",681.5,2423,1,0,0.00859927,"400"
"ENSG00000120068",3915,3,6,"protein_coding",718,772.5,1,0,0.998054,"103.5"
"ENSG00000170689",5202,1,2,"protein_coding",1293,2617,1,0,0.998115,"22"
"ENSG00000242207",6257,2,4,"lncRNA",283,5692,1,0,0.00574043,"32"
"ENSG00000272763",11100,3,7,"lncRNA",228,2092,1,0,0.0290375,"22"
"ENSG00000267080",10755,10,21,"lncRNA",153.5,3471,1,0,0.511397,"91"
"ENSG00000260793",2341,2,3,"lncRNA",353,845,1,0,0.0478676,"75"
"ENSG00000170425",30616,2,3,"protein_coding",761,29095,1,0,0.911767,"4"
"ENSG00000214941",23157,18,41,"protein_coding",104,5740,1,0,0.029967,"7"
"ENSG00000011295",45231,10,29,"protein_coding",119.5,999,1,0,0.71697,"29"
"ENSG00000141027",189120,27,104,"protein_coding",142,2679,1,0,0.717127,"13"
"ENSG00000108312",16593,17,56,"protein_coding",125,274,1,0,1,"139"
"ENSG00000160551",161540,6,31,"protein_coding",132,3880.5,1,0,0.9737335,"24"
"ENSG00000233223",2134,10,16,"lncRNA",362.5,877,1,0,0.118325,"14"
"ENSG00000129245",23667,7,31,"protein_coding",110,329.5,1,0,0.0802776,"31"
"ENSG00000161533",37670,12,38,"protein_coding",162,876,1,0,0.526783,"23"
"ENSG00000261222",7426,6,12,"lncRNA",432,383,1,0,0.279603,"155"
"ENSG00000186407",13853,2,6,"protein_coding",252.5,3084,1,0,0.5053898,"173"
"ENSG00000264659",7547,3,7,"lncRNA",276,2089,1,0,0.0737841,"94.5"
"ENSG00000172794",76757,16,38,"protein_coding",67,833,4,0,0.9778235,"129"
"ENSG00000186074",18667,8,22,"protein_coding",115.5,1379,1,0,0.9850505,"135.5"
"ENSG00000266036",1593,1,2,"lncRNA",282.5,1029,1,0,0.0344377,"58"
"ENSG00000109062",20725,5,14,"protein_coding",154,1193,1,0,0.333377,"239"
"ENSG00000109065",5838,29,65,"protein_coding",95,536,1,0,0.9016,"119"
"ENSG00000109066",63254,7,22,"protein_coding",98.5,3185,1,0,0.999997,"69"
"ENSG00000161509",19481,5,23,"protein_coding",188,506,1,0,0.994715,"96"
"ENSG00000177728",59293,31,100,"protein_coding",128,291,4,0,0.208882,"87"
"ENSG00000176681",45344,9,27,"protein_coding",78,2051,1,0,1,"22"
"ENSG00000182446",91578,21,63,"protein_coding",113,3059,1,0,0.1188,"21"
"ENSG00000246640",5397,2,5,"lncRNA",135,1429,1,0,0.144771,"110.5"
"ENSG00000267432",18174,4,14,"lncRNA",209,1826.5,1,0,0.303999,"118"
"ENSG00000267123",26922,31,57,"lncRNA",124,1989.5,1,0,0.279434,"54"
"ENSG00000108669",108249,17,42,"protein_coding",88,1388,1,0,0.259141,"34"
"ENSG00000197170",28689,8,28,"protein_coding",129,1258,1,0,0.9649615,"22"
"ENSG00000154217",319975,6,20,"protein_coding",96,19306,1,0,0.438829,"20"
"ENSG00000264754",941,1,2,"lncRNA",306,330,1,0,0.0321535,"63"
"ENSG00000267321",6850,5,10,"lncRNA",393,2615.5,1,0,0.0201932,"16"
"ENSG00000067191",24249,11,31,"protein_coding",115,549,1,0,0.6004335,"99"
"ENSG00000238083",45402,11,33,"protein_coding",81,1820,1,0,1,"22.5"
"ENSG00000087111",18411,24,56,"protein_coding",140,1104,1,0,0.893504,"36"
"ENSG00000141551",34677,25,64,"protein_coding",160,1980,1,0,0.2078685,"120"
"ENSG00000287737",5897,11,22,"lncRNA",1145,2813,1,0,0.0835387,"30"
"ENSG00000265458",5340,3,7,"lncRNA",274,1574,1,0,0.0104814,"78"
"ENSG00000262768",1931,1,2,"lncRNA",303.5,1325,1,0,0.0137961,"173"
"ENSG00000262772",8621,2,7,"lncRNA",586,1232.5,1,0,0.2948155,"81.5"
"ENSG00000141582",6284,4,12,"protein_coding",66.5,679,1,0,0.1808615,"117"
"ENSG00000262343",2052,1,2,"lncRNA",162,1729,1,0,0.0438193,"2"
"ENSG00000262585",11473,1,6,"lncRNA",192.5,773,1,0,0.985075,"159"
"ENSG00000262188",6708,3,6,"lncRNA",547,4331.5,1,0,0.0693159,"169"
"ENSG00000167291",103529,9,31,"protein_coding",163.5,952,1,0,0.999985,"185"
"ENSG00000173821",137942,20,108,"protein_coding",159,1170,4,0,0.460167,"36"
"ENSG00000188825",50485,26,50,"lncRNA",180,2010,4,0,0.2304205,"103"
"ENSG00000175906",2144,1,2,"protein_coding",789,567,1,0,0.983274,"41"
"ENSG00000267151",6493,1,2,"lncRNA",253,5988,1,0,0.0219018,"42"
"ENSG00000067596",126473,9,41,"protein_coding",156,894,1,0,0.12665,"36"
"ENSG00000175832",51776,11,34,"protein_coding",102,267,1,0,1,"126"
"ENSG00000005102",21533,3,8,"protein_coding",498,9430,1,0,0.988585,"121"
"ENSG00000185829",79915,27,54,"protein_coding",115.5,5305,1,0,0.506723,"18"
"ENSG00000284690",6642,2,5,"protein_coding",64,3007,5,0,0.9939705,"116"
"ENSG00000120088",51551,19,36,"protein_coding",88,575,1,0,0.9916025,"136"
"ENSG00000228696",86982,13,30,"protein_coding",140,5319,1,0,0.791391,"28"
"ENSG00000073969",167010,22,56,"protein_coding",114,2733,1,0,0.277122,"16"
"ENSG00000171634",158875,16,62,"protein_coding",191,3475,1,0,0.825159,"15"
"ENSG00000108379",70648,8,22,"protein_coding",266,3654.5,1,0,0.0244478,"166.5"
"ENSG00000132589",18398,11,31,"protein_coding",122,372.5,1,0,0.7389155,"141"
"ENSG00000161921",6395,5,13,"protein_coding",367,389.5,1,0,0.97783,"129"
"ENSG00000176358",9769,5,12,"protein_coding",94,2479,1,0,0.3241465,"167"
"ENSG00000108813",6371,7,15,"protein_coding",731,431,1,0,0.2974165,"23"
"ENSG00000136504",46402,29,67,"protein_coding",141,2704,1,0,0.871656,"35"
"ENSG00000224505",11138,3,6,"lncRNA",285,10541,1,0,0.0102648,"8"
"ENSG00000267121",31343,7,16,"lncRNA",417,764.5,1,0,0.077015,"49"
"ENSG00000275832",93105,12,45,"protein_coding",96,1812,1,0,0.1667875,"99"
"ENSG00000169689",5405,11,25,"protein_coding",81.5,211,1,0,0.0795619,"291"
"ENSG00000169683",7846,6,28,"protein_coding",112,247.5,1,0,0.585964,"104"
"ENSG00000169750",2526,4,11,"protein_coding",118.5,252,1,0,0.09051085,"120"
"ENSG00000169738",2573,21,56,"protein_coding",99,95,1,0,0.14693,NA
"ENSG00000264569",1508,2,3,"lncRNA",354.5,767,1,0,0.0280423,"58"
"ENSG00000169727",6779,27,69,"protein_coding",95,186,1,0,0.2116575,"259"
"ENSG00000184502",3638,1,3,"protein_coding",192,1587,1,0,0.658808,"210"
"ENSG00000173805",16902,6,19,"protein_coding",106,364,1,0,1,"146"
"ENSG00000173801",32327,12,35,"protein_coding",156,1200,1,0,0.52374,"109.5"
"ENSG00000141696",10657,8,23,"protein_coding",153,979,1,0,0.1301355,"139"
"ENSG00000141756",10533,10,31,"protein_coding",177,564,1,0,0.331472,"146"
"ENSG00000141698",11203,16,38,"protein_coding",88,1501,1,0,0.318309,"38"
"ENSG00000141527",46081,28,81,"protein_coding",138,1052,1,0,1,"163"
"ENSG00000108733",4068,3,8,"protein_coding",676,580,1,0,0.695349,"24"
"ENSG00000263520",867,1,3,"lncRNA",83,295.5,4,0,0.0615619,"46"
"ENSG00000168646",33085,8,24,"protein_coding",181.5,2713,1,0,0.356221,"62"
"ENSG00000266076",102931,1,4,"protein_coding",103,5868.5,1,0,1,"113"
"ENSG00000154240",556596,30,88,"protein_coding",105,8886,1,0,0.1731875,"12"
"ENSG00000091583",44492,4,15,"protein_coding",166.5,2253,1,0,0.410844,"14"
"ENSG00000264630",18785,3,7,"lncRNA",150,8336.5,1,0,0.031321,"229"
"ENSG00000108924",60227,11,26,"protein_coding",336,5216,1,0,0.961154,"24"
"ENSG00000263096",2149,1,2,"lncRNA",870,410,1,0,0.0197039,"116"
"ENSG00000262079",2034,1,2,"lncRNA",881.5,272,1,0,0.0657302,"62"
"ENSG00000108960",29302,4,12,"protein_coding",102,3436,1,0,0.552322,"40"
"ENSG00000261873",61596,3,10,"protein_coding",184,14139.5,4,0,0.0106356,"7.5"
"ENSG00000262165",5854,2,3,"protein_coding",193,791,1,0,0.0607905,"267"
"ENSG00000262227",891,1,2,"lncRNA",275.5,190,1,0,0.0284888,"95"
"ENSG00000035862",72410,8,22,"protein_coding",125,2812,1,0,0.86571,"318"
"ENSG00000178404",12638,3,7,"protein_coding",142,5266,1,0,0.0387458,"118"
"ENSG00000136449",23076,13,47,"protein_coding",148,595,4,0,0.178652,"58"
"ENSG00000159961",12700,2,4,"protein_coding",580,4450.5,1,0,0.9999955,"51"
"ENSG00000214447",5616,1,1,"protein_coding",142.5,712,1,0,0.9999745,"65"
"ENSG00000132470",36490,12,65,"protein_coding",149,411,1,0,0.999835,"138"
"ENSG00000221882",110140,5,14,"protein_coding",1725,5434,1,0,0.0574207,"51"
"ENSG00000161960",6182,36,67,"protein_coding",133,248,1,0,0.253792,"33"
"ENSG00000265443",1259,1,2,"lncRNA",230,800,1,0,0.0378341,"29"
"ENSG00000263603",1733,2,4,"lncRNA",394.5,134,2,0,0.1081873,"71"
"ENSG00000176390",55304,6,22,"protein_coding",174,2487,4,0,0.1524243,"14"
"ENSG00000265791",728,1,2,"lncRNA",154,421,1,0,1.42755e-05,"13"
"ENSG00000176208",63903,3,27,"protein_coding",159,1476.5,1,0,1,"12"
