"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len"
"INCA1",9385,2,12,"protein_coding",114,396.5,1,0,0.999452,"78"
"KIF1C-AS1",879,1,2,"lncRNA",291.5,297,1,0,0.129684,"33"
"LOC105371501",22586,2,6,"lncRNA",151,252,1,0,0.1011765,"20"
"ZFP3",17893,1,2,"protein_coding",2492,12910,1,0,1,"35"
"ZNF232",17390,7,15,"protein_coding",309.5,1205,1,0,1,"26"
"ZNF232-AS1",2447,1,4,"lncRNA",184,986,1,0,0.0135438,"12"
"USP6",58927,6,50,"protein_coding",121,711,1,0,1,"53"
"ZNF594",17915,5,8,"protein_coding",2431.5,7473,1,0,1,"5"
"ZNF594-DT",44053,1,9,"lncRNA",158.5,4186,1,0,0.143827,"36"
"SCIMP",25985,2,7,"protein_coding",103,5145.5,1,0,0.575805,"34"
"RABEP1",104026,3,23,"protein_coding",203,13066.5,1,0,1,"36.5"
"LOC105371505",2305,1,2,"lncRNA",853,600,1,0,0.0181002,"19"
"NUP88",34828,2,19,"protein_coding",126,2085,1,0,1,"21.5"
"RPAIN",12695,4,10,"protein_coding",112,1771,1,0,0.9651945,"29"
"C1QBP",6379,1,6,"protein_coding",137,568,1,0,0.999999,"48"
"DHX33",28070,3,13,"protein_coding",171,1259.5,1,0,1,"32"
"DHX33-DT",1268,1,3,"lncRNA",81,435.5,1,0,0.0161211,"36"
"DERL2",15238,3,11,"protein_coding",100.5,2226,1,0,0.965392,"16"
"MIS12",4440,5,9,"protein_coding",394,691,1,0,0.993182,"33"
"NLRP1",83140,2,19,"protein_coding",171,2271,4,0,1,"46"
"LOC124903902",20318,2,5,"lncRNA",122,3259,1,0,0.0391272,"69"
"LOC105371507",10566,2,5,"lncRNA",93,2858,1,0,0.10137945,"13"
"LOC339166",158761,1,4,"lncRNA",434,51779,5,0,0.187968,"146"
"WSCD1",55297,6,16,"protein_coding",185,4596,1,0,0.9999985,"89"
"LOC105371508",40626,2,5,"lncRNA",136,605,1,0,0.017586805,"28"
"LOC105371509",32607,2,5,"lncRNA",182,11884,1,0,0.05999685,"77"
"AIPL1",11367,2,12,"protein_coding",178.5,1086,1,0,0.999988,"57"
"LOC107985017",13142,1,3,"lncRNA",106,6342.5,1,0,0.0989002,"48"
"PIMREG",7018,4,9,"protein_coding",196,620,4,0,0.942359,"71"
"PITPNM3",105417,4,24,"protein_coding",150,2046.5,1,0,1,"186"
"KIAA0753",62615,9,31,"protein_coding",121,2388,1,0,1,"14"
"TXNDC17",3481,1,4,"protein_coding",125,525,1,0,0.660835,"23"
"MED31",8292,1,4,"protein_coding",101,1067,1,0,0.572224,"10"
"ALOX15P1",3675,1,5,"transcribed_pseudogene",144,895.5,1,0,0.252294,"128"
"SLC13A5",28653,2,14,"protein_coding",138,1973,1,0,1,"127"
"XAF1",20209,9,22,"protein_coding",136,1978,4,0,0.999437,"28"
"LOC124903905",5101,1,3,"lncRNA",91,2414,1,0,0.0325268,"15"
"FBXO39",11433,1,4,"protein_coding",262,3515,1,0,1,"104"
"ALOX12P2",46761,2,16,"transcribed_pseudogene",161,153,1,0,0.9960565,"68"
"LOC124903906",15158,1,2,"lncRNA",6529,2101,1,0,0.973702,"22"
"ALOX12-AS1",27145,1,3,"lncRNA",139,13247.5,1,0,0.0249022,"30"
"ALOX12",14625,1,14,"protein_coding",152.5,514,1,0,1,"62"
"RNASEK-C17orf49",5082,1,8,"lncRNA",148,402,1,0,0.991566,"89"
"RNASEK",1881,1,4,"protein_coding",177.5,402,1,0,0.580892,"25"
"C17orf49",2738,1,3,"protein_coding",103.5,242,1,0,0.998835,"125"
"MIR497HG",3836,1,3,"lncRNA",277,1521.5,1,0,0.0224313,"93.5"
"BCL6B",6644,1,10,"protein_coding",178,232,4,0,0.999952,"29"
"SLC16A13",4110,1,4,"protein_coding",461,873,1,0,1,"113"
"SLC16A11",2471,1,7,"protein_coding",288,202,1,0,1,"6"
"CLEC10A",5714,1,13,"protein_coding",117,448,1,0,0.999994,"134"
"ASGR2",14069,7,20,"protein_coding",117,494,4,0,0.999998,"126"
"LOC105371512",9550,2,5,"lncRNA",104,4399.5,1,0,0.8602475,"13"
"LOC124903911",4565,1,2,"lncRNA",92,4382,1,0,0.0162674,"7"
"ASGR1",5937,1,10,"protein_coding",101.5,127,1,0,0.999985,"366"
"DLG4",32869,4,27,"protein_coding",115,191,4,0,1,"72"
"ACADVL",8141,5,28,"protein_coding",92.5,93,4,0,1,"41"
"PHF23",4677,7,12,"protein_coding",178.5,384,1,0,0.999992,"26"
"GABARAP",2438,1,4,"protein_coding",164,422,1,0,0.41567,"4"
"CTDNEP1",8388,2,10,"protein_coding",117,305,4,0,0.9978035,"37"
"ELP5",8216,4,14,"protein_coding",136,644,1,0,1,"27"
"CLDN7",3310,2,6,"protein_coding",344,549.5,1,0,0.9604915,"105"
"SLC2A4",6538,1,11,"protein_coding",163,137.5,1,0,1,"82"
"YBX2",6376,1,10,"protein_coding",104,624,1,0,0.999995,"68.5"
"EIF5A",5464,12,13,"protein_coding",132,227,1,0,0.9764035,"72.5"
"GPS2",2699,1,11,"protein_coding",96,114.5,1,0,0.999999,"23.5"
"NEURL4",13707,1,30,"protein_coding",159,158.5,1,0,1,"78"
"TMEM95",2063,4,14,"protein_coding",88,120.5,1,0,0.9725595,"25"
"TNK1",8658,2,17,"protein_coding",180,191.5,1,0,1,"52.5"
"TMEM256-PLSCR3",14405,1,10,"lncRNA",163,267,1,0,0.999966,"131"
"PLSCR3",4798,1,4,"protein_coding",109,514,1,0,0.818718,"108"
"TMEM256",1120,1,3,"protein_coding",89.5,267,1,0,0.571438,"138"
"NLGN2",15225,3,12,"protein_coding",193,589.5,1,0,1,"255.5"
"SPEM1",1308,1,3,"protein_coding",205,145.5,1,0,0.999983,NA
"SPEM2",1952,1,4,"protein_coding",211,151.5,1,0,1,"86.5"
"SPEM3",3963,1,4,"protein_coding",184,134.5,1,0,1,"99"
"TMEM102",2244,2,4,"protein_coding",613,108,1,0,1,"112"
"FGF11",6643,3,8,"protein_coding",199,458.5,1,0,0.728259,"31.5"
"CHRNB1",12630,1,11,"protein_coding",148,644,1,0,1,"97.5"
"ZBTB4",24878,9,12,"protein_coding",673.5,1818,1,0,1,"234.5"
"SLC35G6",2050,2,3,"protein_coding",791.5,468,1,0,1,"169"
"POLR2A",30265,1,29,"protein_coding",183,175,4,0,1,"49"
"TNFSF12-TNFSF13",12523,1,11,"protein_coding",79,208.5,1,0,0.99988,"77"
"TNFSF12",8803,1,2,"protein_coding",100.5,598,1,0,0.367484,"48.5"
"TNFSF13",3319,2,7,"protein_coding",139,235,1,0,0.5686145,"82.5"
"SENP3",10036,1,11,"protein_coding",138,404,1,0,1,"49"
"SENP3-EIF4A1",17001,1,13,"lncRNA",135.5,363,1,0,1,"44"
"EIF4A1",6182,1,2,"protein_coding",133,242.5,1,0,1,"35"
"CD68",2475,1,7,"protein_coding",145.5,125,1,0,0.999963,"29.5"
"MPDU1-AS1",2127,3,6,"lncRNA",379.5,736,1,0,0.153455,"10"
"MPDU1",4565,2,11,"protein_coding",116.5,153.5,1,0,0.9747165,"77"
"SOX15",1916,1,2,"protein_coding",660,597,1,0,0.996877,NA
"FXR2",23637,2,18,"protein_coding",110,329.5,1,0,1,"31"
"SHBG",19278,3,14,"protein_coding",162,244,1,0,1,"84"
"SAT2",1642,2,8,"protein_coding",84,138,1,0,0.9635895,"124"
"ATP1B2",11134,2,8,"protein_coding",105,370,1,0,0.9989305,"119"
"TP53",19050,3,18,"protein_coding",113,455.5,1,0,0.991681,"62"
"WRAP53",17447,4,14,"protein_coding",133,190,4,0,1,"119"
"EFNB3",6170,1,5,"protein_coding",293,305.5,1,0,0.999752,"221"
"DNAH2",115977,7,96,"protein_coding",155,345,4,0,1,"61"
"KDM6B",21800,2,26,"protein_coding",142,102.5,1,0,1,"54"
"NAA38",28792,2,9,"protein_coding",159,184,1,0,0.733275,"98"
"CYB5D1",4279,1,5,"protein_coding",255.5,126,1,0,0.999462,"2"
"RNF227",2994,2,4,"protein_coding",1425,353.5,1,0,0.3346495,"541"
"TRAPPC1",1654,2,7,"protein_coding",139,276,1,0,0.384603,"20"
"CNTROB",17829,7,35,"protein_coding",133.5,442,1,0,1,"65.5"
"GUCY2D",17743,2,22,"protein_coding",149.5,304,1,0,1,"85"
"ALOX15B",10091,1,15,"protein_coding",158.5,236,1,0,1,"169"
"ALOX12B",15087,1,15,"protein_coding",144,315.5,1,0,1,"156"
"ALOXE3",22940,9,25,"protein_coding",144,584,1,0,1,"138"
"HES7",6033,4,10,"protein_coding",92,600,1,0,0.9808575,"244"
"PER1",11958,1,23,"protein_coding",151,179.5,1,0,1,"62.5"
"VAMP2",3813,2,7,"protein_coding",140,482,1,0,0.519275,"120.5"
"TMEM107",3923,1,7,"protein_coding",998.5,1927,1,0,0.032037,"38"
"LOC105371520",8206,1,3,"lncRNA",151,3837,1,0,0.0301158,"14.5"
"LOC124903913",9196,1,2,"lncRNA",1242,6713,1,0,0.360074,"50"
"AURKB",5851,6,17,"protein_coding",139,203,4,0,0.996161,"44"
"LINC00324",3416,1,3,"lncRNA",883,660,1,0,0.313992,"4.5"
"CTC1",23232,6,31,"protein_coding",165,325,1,0,1,"48"
"PFAS",22874,6,34,"protein_coding",132,186,1,0,1,"77"
"SLC25A35",7634,4,15,"protein_coding",135,356,4,0,0.9945945,"81"
"RANGRF",1417,1,7,"protein_coding",196,137.5,1,0,0.989012,"58"
"ODF4",6206,1,4,"protein_coding",379,2513.5,1,0,0.999752,"166"
"KRBA2",17866,2,4,"protein_coding",1277.5,3211.5,1,0,0.9999985,"27"
"RPL26",6102,2,8,"protein_coding",157,2098,1,0,0.8646025,"11"
"RNF222",7139,2,6,"protein_coding",152,2027.5,1,0,0.9909715,"168.5"
"MYH10",156450,2,45,"protein_coding",144,1742,4,0,1,"20"
"LOC107987245",4953,1,2,"lncRNA",1786.5,1381,1,0,0.0641011,"13"
"LOC102724262",8901,2,6,"lncRNA",338,1611,1,0,0.0550249,"5.5"
"LOC105371525",50825,3,7,"lncRNA",317.5,9205,1,0,0.0741639,"33"
"LOC105371526",2621,1,3,"lncRNA",148,1020.5,1,0,0.0897697,"56"
"CCDC42",14885,1,7,"protein_coding",178.5,1954,1,0,0.999743,"185"
"LOC105371529",4339,2,5,"lncRNA",234,1453,1,0,0.0291212,"14"
"SPDYE4",11022,2,8,"protein_coding",169,805.5,1,0,0.9999605,"161"
"LOC105371530",2432,1,3,"lncRNA",96,914.5,1,0,0.0501345,"67.5"
"PIK3R6",65907,11,40,"protein_coding",111,848,1,0,1,"97"
"LOC124903919",8916,1,3,"lncRNA",618,3649.5,1,0,0.164074,"541"
"PIK3R5",86800,4,29,"protein_coding",113,616,1,0,1,"137"
"LOC124903920",1828,1,3,"lncRNA",91,752.5,1,0,0.0103583,"38"
"LOC124903921",1519,1,3,"lncRNA",95,641,1,0,0.0797749,"26.5"
"NTN1",240730,3,9,"protein_coding",150,17581.5,1,0,1,"176"
"LOC101928266",8048,1,4,"lncRNA",482.5,950,1,0,0.0483874,"58"
"LOC124903923",855,1,2,"lncRNA",141.5,573,1,0,0.0217584,"21"
"STX8",326839,4,13,"protein_coding",101,63261,1,0,0.99428,"21"
"CFAP52",68946,3,18,"protein_coding",133,3920,1,0,1,"24"
"LOC124903924",1597,1,2,"lncRNA",435,728,1,0,0.0331709,"42"
"USP43",84434,5,20,"protein_coding",136,5028,1,0,1,"90"
"LOC107985011",3584,1,3,"lncRNA",613,327,1,0,0.130973,"80"
"DHRS7C",20148,1,7,"protein_coding",183.5,2537,1,0,0.999996,"88"
"GSG1L2",21506,1,5,"protein_coding",153,3216,1,0,0.999888,"50"
"RCVRN",8951,1,3,"protein_coding",472,3241.5,1,0,0.999259,"33.5"
"GAS7",288017,12,25,"protein_coding",99,5825.5,1,0,0.999996,"161"
"LOC107985004",49734,2,6,"lncRNA",158,3072.5,1,0,0.065391795,"28"
"MYH13",72120,1,41,"protein_coding",127,1182.5,1,0,1,"26"
"MYHAS",242477,1,11,"lncRNA",116,8094.5,4,0,0.147151,"20.5"
"MYH8",35440,2,41,"protein_coding",132,223,1,0,1,"22"
"MYH4",26345,2,42,"protein_coding",132,280,1,0,1,"20"
"MYH2",28556,1,41,"protein_coding",132,158,1,0,1,"16"
"MYH3",49793,3,43,"protein_coding",137,370.5,1,0,1,"45"
"LOC124903927",4211,2,4,"lncRNA",173,1279,1,0,0.13937325,"19"
"SCO1",25060,1,6,"protein_coding",157,2779,1,0,0.986456,"42"
"ADPRM",13965,1,4,"protein_coding",367.5,4279,1,0,1,"5"
"TMEM220",18888,3,9,"protein_coding",133,2598,1,0,0.624653,"42"
"TMEM220-AS1",85744,3,12,"lncRNA",124,10562.5,1,0,0.0484686,"39"
"TMEM238L",9187,1,2,"protein_coding",767.5,7653,1,0,0.0658987,"5"
"PIRT",15619,1,2,"protein_coding",1728.5,12163,1,0,0.408837,"18"
"LOC124903926",5708,1,3,"lncRNA",1881,1947,1,0,0.0479424,"20"
"LOC105371536",14095,1,5,"lncRNA",85,1419,1,0,0.0744523,"26.5"
"SHISA6",322761,1,6,"protein_coding",157,21306,1,0,0.999998,"28"
"DNAH9",370877,5,75,"protein_coding",183,4030,1,0,1,"22"
"LOC101928350",7510,1,4,"lncRNA",191.5,700,1,0,0.143124,"50"
"LOC124903928",6322,1,2,"lncRNA",2461.5,1400,1,0,0.153134,"14"
"ZNF18",44072,8,19,"protein_coding",116.5,1279,1,0,1,"42"
"MAP2K4",122978,5,17,"protein_coding",120,11264,1,0,0.999999,"14"
"LINC00670",87202,1,4,"lncRNA",235,34471,1,0,0.153785,"17"
"LOC105371540",14223,1,3,"lncRNA",110,6961.5,1,0,0.0181794,"25.5"
"MYOCD",103082,1,15,"protein_coding",144,3957,1,0,1,"35"
"MYOCD-AS1",34264,1,3,"lncRNA",330,16561,1,0,0.0190828,"18.5"
"ARHGAP44-AS1",30127,1,2,"lncRNA",1856,26416,1,0,0.223179,"30"
"ARHGAP44",202125,3,24,"protein_coding",108.5,3743,1,0,1,"45"
"ELAC2",26409,3,27,"protein_coding",96,646,1,0,1,"52"
"LINC02093",7576,1,5,"lncRNA",119,1860.5,1,0,0.0223707,"36"
"LOC105371543",33931,1,7,"lncRNA",97,3906.5,1,0,0.199792,"20.5"
"HS3ST3A1",107910,3,5,"protein_coding",2092.5,103726,1,0,0.879806,"173"
"LOC105371544",7889,1,3,"lncRNA",181,3653,1,0,0.0084243,"58"
"LOC107985014",14296,2,5,"lncRNA",584,859.5,1,0,0.0610466,"115"
"LOC100506974",108397,4,9,"lncRNA",237.5,25105,1,0,0.0643795,"29"
"COX10-DT",40170,1,3,"lncRNA",477,19113.5,1,0,0.157662,"5"
"COX10",139154,1,7,"protein_coding",145,19823,1,0,0.999999,"26"
"CDRT15",1189,1,4,"protein_coding",167,267.5,4,0,0.814048,"43"
"HS3ST3B1",48389,1,4,"protein_coding",992,22660,1,0,0.999999,"121"
"LOC107985080",39038,2,5,"lncRNA",926,3057,1,0,0.16439175,"26"
"LOC107984996",3534,1,3,"lncRNA",104,1370.5,1,0,0.233644,"47.5"
"LOC105371545",1673,1,3,"lncRNA",195,567,1,0,0.0244731,"49"
"LINC02096",66079,1,4,"lncRNA",307.5,2998,1,0,0.733625,"43"
"CDRT7",983,1,3,"lncRNA",277,108.5,1,0,0.296459,"17.5"
"CDRT8",1202,1,2,"lncRNA",359.5,484,1,0,0.0438772,"8"
"LOC107984976",11230,1,3,"lncRNA",145,5342,1,0,0.00766633,"6"
"LOC105371547",6463,1,4,"lncRNA",87.5,1958,1,0,0.0383941,"30"
"PMP22",35546,5,11,"protein_coding",141,8390,1,0,0.818894,"143"
"LOC124903932",22362,1,4,"lncRNA",248.5,3317,1,0,0.389334,"18"
"TVP23C-CDRT4",127650,1,7,"protein_coding",86.5,8067,1,0,0.645825,"12"
"CDRT4",31605,1,2,"protein_coding",122,12717,1,0,0.766927,"51"
"TVP23C",61220,2,2,"protein_coding",111,5879,1,0,0.9352665,"11"
"FBXW10B",54226,2,14,"protein_coding",149,1863,1,0,1,"32"
"TRIM16",56363,2,15,"protein_coding",112,3361,1,0,1,"30"
"ZNF286A-TBC1D26",46486,1,23,"lncRNA",95,681.5,1,0,1,"78"
"ZNF286A",21035,1,6,"protein_coding",104,1653,1,0,0.999999,"19"
"TBC1D26-AS1",12725,2,6,"lncRNA",133,1843,1,0,0.0688553,"241"
"TBC1D26",12508,2,6,"protein_coding",100,451,1,0,0.997232,"115"
"LOC105371559",20447,4,13,"lncRNA",310,623,1,0,0.03900415,"20"
"CDRT15P2",986,1,3,"transcribed_pseudogene",157,208,4,0,0.472925,"55"
"LINC02087",11497,1,3,"lncRNA",215,5274,1,0,0.026743,"19.5"
"LOC105371557",16435,1,4,"lncRNA",113.5,6235,1,0,0.026259,"33"
"ADORA2B",121142,7,12,"protein_coding",761,29094,1,0,0.995427,"4"
"TTC19",45601,3,14,"protein_coding",133,995,1,0,0.999951,"29"
"NCOR1",186476,3,58,"protein_coding",142,2679,1,0,1,"13"
"PIGL",134604,6,21,"protein_coding",100,10739.5,1,0,0.996737,"37"
"CENPV",10943,1,5,"protein_coding",115,2326,1,0,0.999604,"66.5"
"UBB",1966,5,8,"protein_coding",548.5,439,1,0,0.999751,"5"
"SNHG29",31649,3,20,"lncRNA",160.5,770,1,0,0.100612,"28"
"LRRC75A",50600,4,9,"protein_coding",449,23734.5,1,0,0.999867,"325"
"LOC124903936",18055,1,3,"lncRNA",123,8164,1,0,0.122871,"59.5"
"LOC105371554",8101,3,7,"lncRNA",451,1698,1,0,0.0514236,"18"
"ZNF287",22262,2,12,"protein_coding",127,2329,1,0,1,"15"
"LOC124903934",11824,1,4,"lncRNA",430,449,1,0,0.471364,"28"
"CCDC144A",111676,4,23,"protein_coding",212.5,2069,1,0,1,"20"
"USP32P1",17598,1,8,"transcribed_pseudogene",229,1436,1,0,0.911327,"31"
"LOC124907928",18167,5,18,"protein_coding",94,1183,1,0,0.999712,"80"
"LOC105371552",6021,1,4,"lncRNA",231,2575,1,0,0.0441653,"38"
"KRT16P2",2350,1,5,"transcribed_pseudogene",161,125.5,1,0,0.893225,"308"
"KRT17P1",5417,1,7,"transcribed_pseudogene",162,519,1,0,1,"130.5"
"TBC1D27P",10400,1,13,"transcribed_pseudogene",112,340.5,1,0,0.998943,"185"
"TNFRSF13B",33035,1,5,"protein_coding",186,5839,1,0,0.99912,"278"
"LOC284191",5357,1,3,"lncRNA",516,1578.5,1,0,0.150436,"7.5"
"LINC02090",1847,1,3,"lncRNA",136,724.5,1,0,0.0798849,"21"
"LOC124903938",2986,1,3,"lncRNA",128,1194.5,1,0,0.0169372,"21"
"MPRIP",150156,1,26,"protein_coding",119,2589,1,0,1,"156"
"PLD6",5432,2,3,"protein_coding",1289,2757,1,0,0.9946885,"21"
"FLCN",25353,6,25,"protein_coding",191.5,1566,4,0,1,"47"
"COPS3",34687,2,16,"protein_coding",114.5,2840.5,1,0,0.9999995,"53"
"MED9",16223,1,2,"protein_coding",1104.5,14015,1,0,0.795671,"34"
"RASD1",1958,1,3,"protein_coding",837,285,1,0,0.380638,"61"
"PEMT",86409,6,14,"protein_coding",112,3133,1,0,0.994452,"153"
"SMCR2",3665,1,4,"lncRNA",144,1205,1,0,0.0744055,"39"
"RAI1-AS1",7149,1,2,"lncRNA",359,6432,1,0,0.0316922,"10"
"SREBF1",25742,3,31,"protein_coding",174,242,1,0,1,"146.5"
"TOM1L2",128883,1,16,"protein_coding",87,3534.5,1,0,1,"90.5"
"DRC3",44193,10,28,"protein_coding",124,2018,7,0,1,"47"
"LOC107984989",12270,1,3,"lncRNA",318,5705,1,0,0.125424,"16"
"GID4",28990,3,8,"protein_coding",119.5,4633,1,0,0.998445,"35"
"LOC105371566",9870,1,3,"lncRNA",227,4239.5,1,0,0.750899,"38.5"
"MYO15A",71050,6,76,"protein_coding",111,491,1,0,1,"110"
"LOC124903944",3559,1,3,"lncRNA",195,1494,1,0,0.0205601,"344"
"LOC105371567",2139,2,6,"lncRNA",89,372,1,0,0.0806232,"53"
"ALKBH5",26119,1,4,"protein_coding",671,9928,1,0,1,"145"
"FLII",14208,3,33,"protein_coding",129,185,1,0,1,"128"
"MIEF2",6014,4,7,"protein_coding",158.5,461,1,0,1,"210"
"TOP3A",43566,4,23,"protein_coding",137,2039,1,0,1,"38"
"SMCR8",12763,1,2,"protein_coding",4148.5,4467,1,0,1,"140"
"SHMT1",35677,3,15,"protein_coding",123,2382,1,0,1,"38"
"EVPLL",11878,5,18,"protein_coding",126,276.5,1,0,0.999977,"79"
"LINC02076",3229,1,2,"lncRNA",939.5,1351,1,0,0.486523,"96"
"KRT17P2",5065,1,7,"transcribed_pseudogene",162,467,1,0,0.999269,"135.5"
"LOC105371570",1605,1,2,"lncRNA",168.5,1269,1,0,0.0550341,"1064"
"KRT16P1",2987,1,7,"transcribed_pseudogene",161,125.5,1,0,0.529414,"199.5"
"LOC105371569",6552,1,6,"lncRNA",171.5,632,1,0,0.0411083,"88"
"LGALS9C",18156,2,14,"protein_coding",96,1272,1,0,0.999896,"70"
"USP32P2",9990,1,5,"transcribed_pseudogene",425,1272,1,0,0.859902,"58.5"
"CCDC144BP",87816,1,17,"transcribed_pseudogene",210,2058,1,0,1,"19.5"
"LOC107985051",6267,1,3,"lncRNA",300,809.5,1,0,0.107585,"62.5"
"TBC1D28",10145,4,17,"protein_coding",102,339,1,0,0.9999465,"52"
"ZNF286B",23879,1,4,"transcribed_pseudogene",171.5,785,1,0,0.999882,"20"
"FOXO3B",14681,1,2,"protein_coding",171.5,785,1,0,0.999955,"58"
"TRIM16L",37819,3,14,"transcribed_pseudogene",119.5,1901,1,0,1,"29"
"FBXW10",35451,7,27,"protein_coding",154,2150,1,0,1,"31.5"
"TVP23B",25535,5,13,"protein_coding",129,1460,1,0,0.356924,"12"
"LOC101929141",6704,1,4,"transcribed_pseudogene",216.5,2033,1,0,1,"21"
"PRPSAP2",75349,8,20,"protein_coding",131,5147.5,1,0,0.999986,"39.5"
"SLC5A10",73256,2,19,"protein_coding",136,1941.5,1,0,1,"97"
"FAM83G",37342,2,7,"protein_coding",409,5848,1,0,1,"293"
"GRAP",30723,4,10,"protein_coding",116,5726,1,0,0.98172,"121"
"GRAPL-AS1",7978,1,4,"lncRNA",169.5,2456,1,0,0.408673,"65"
"GRAPL",36020,2,8,"protein_coding",116,5726,1,0,0.3886315,"380"
"LOC102724624",6919,1,4,"lncRNA",180,2456,1,0,0.869888,"65"
"LOC388436",7972,1,4,"lncRNA",169.5,2456,1,0,0.408673,"65"
"EPN2",99409,1,11,"protein_coding",171,1980,1,0,1,"111.5"
"EPN2-IT1",2995,1,3,"lncRNA",338,1085,1,0,0.169688,"37.5"
"EPN2-AS1",9666,1,3,"lncRNA",323,4238.5,1,0,0.108116,"52.5"
"B9D1",43206,9,22,"protein_coding",97,2368,1,0,0.961706,"148"
"LOC105371573",8644,1,3,"lncRNA",84,3132,1,0,0.153185,"14"
"MFAP4",3745,1,7,"protein_coding",126,311,1,0,0.999846,"135.5"
"LOC105371574",42352,1,3,"lncRNA",227,20880.5,1,0,0.0499503,"41"
"LOC124907933",9490,1,6,"lncRNA",118,1668,1,0,0.104103,"16.5"
"SLC47A1",45169,1,17,"protein_coding",98,1623,1,0,1,"22.5"
"LOC105371578",11176,2,4,"lncRNA",249,5102.5,1,0,0.04887475,"4"
"SLC47A1P2",4795,1,4,"transcribed_pseudogene",375.5,981,1,0,0.566566,"38"
"ALDH3A2",29457,3,15,"protein_coding",167,2064,1,0,0.999998,"20"
"SLC47A2",40662,8,27,"protein_coding",98,1079,1,0,1,"113.5"
"LOC124903948",8082,1,2,"lncRNA",2972.5,2138,1,0,0.948428,"241"
"ALDH3A1",10314,5,16,"protein_coding",142,601,1,0,1,"338"
"AKAP10",73575,3,17,"protein_coding",117,4290,1,0,1,"22"
"SPECC1",309619,18,34,"protein_coding",138.5,8946,1,0,1,"24"
"CCDC144CP",81001,1,16,"transcribed_pseudogene",163,2076,1,0,1,"20"
"USP32P3",22557,1,12,"transcribed_pseudogene",183.5,812,1,0,0.159604,"29"
"NOS2P3",10421,1,5,"transcribed_pseudogene",208,1972,1,0,0.762782,"97.5"
"LGALS9B",249715,1,12,"protein_coding",96,1273,1,0,1,"70"
"LOC124907934",5991,2,4,"lncRNA",349,2575,1,0,0.05770405,"38"
"KRT16P3",2985,1,7,"transcribed_pseudogene",161,125.5,1,0,0.694053,"308"
"LOC100996294",14048,1,7,"lncRNA",304,608,1,0,0.620264,"76"
"LOC105371580",5600,4,12,"lncRNA",310,625,1,0,0.09000975,"5"
"CDRT15L2",1187,1,2,"protein_coding",524,140,1,0,0.999886,"76"
"LINC02088",20277,1,4,"lncRNA",139,1487,1,0,0.121753,"52"
"LOC100287072",107461,1,14,"transcribed_pseudogene",110,2639,1,0,0.691408,"28"
"LOC105371583",16261,1,3,"lncRNA",187,7863,1,0,0.101095,"28.5"
"CCDC144NL",32766,1,4,"transcribed_pseudogene",321.5,2214,1,0,0.988593,"6"
"CCDC144NL-AS1",61513,3,7,"lncRNA",258,7192,1,0,0.0595369,"19"
"LOC124900389",62564,2,18,"protein_coding",3485,628,1,0,0.9886455,"44.5"
"LOC339260",43795,3,3,"lncRNA",160,6752,1,0,0.0568495,"57"
"LINC01563",15052,1,3,"lncRNA",346,7091,1,0,0.25057,"13"
"TMEM11",16223,1,3,"protein_coding",292,7487,1,0,0.994558,"4.5"
"NATD1",14541,1,3,"protein_coding",252,4805,1,0,0.458808,"148"
"MAP2K3",30579,6,18,"protein_coding",117,1170,1,0,0.9999995,"241"
"KCNJ12",43512,3,5,"protein_coding",557,19125,1,0,1,"370"
"LOC105371589",5991,3,6,"lncRNA",64.5,630,1,0,0.0129646,"53"
"LINC02693",23368,1,2,"lncRNA",3956,15457,1,0,0.668054,"8"
"LOC124903953",8109,1,3,"lncRNA",510,2525,1,0,0.0596593,"2"
"LOC101930665",31297,3,10,"lncRNA",178,8346,1,0,0.329302,"26"
"KCNJ18",12089,2,4,"protein_coding",192,4947,1,0,1,"59.5"
"LOC124907937",5994,2,6,"lncRNA",350,1954,1,0,0.3551125,"106"
"LINC02002",32326,3,10,"lncRNA",175,3050,1,0,0.02359,"11"
"LOC105371597",30877,2,4,"lncRNA",193.5,15185,1,0,0.0544593,"24"
"FAM27E5",1129,1,2,"lncRNA",304.5,521,1,0,0.181075,"34"
"LOC124907959",1095,1,2,"lncRNA",307.5,481,1,0,0.087584,"177"
"LOC124907958",1180,1,2,"lncRNA",351,479,1,0,0.0943409,"177"
"LOC124907957",1155,1,2,"lncRNA",332.5,491,1,0,0.0878672,"177"
"FLJ36000",9020,1,2,"lncRNA",1899,5223,1,0,0.739698,"18"
"LOC105371703",16850,1,4,"lncRNA",144.5,3779,1,0,0.296741,"10"
"LOC105371704",1710,2,5,"lncRNA",203,286,1,0,0.04873305,"131"
"WSB1",21827,1,11,"protein_coding",169,1237.5,1,0,0.952248,"23.5"
"LOC124903957",20177,1,3,"lncRNA",182,9472.5,1,0,0.0266817,"37"
"LOC124903958",3533,1,2,"lncRNA",775,1984,1,0,0.108457,"1"
"LOC105371705",1262,1,2,"lncRNA",107,1049,1,0,0.0113259,"7"
"TBC1D3P5",13618,1,13,"transcribed_pseudogene",100,460.5,4,0,0.990479,"111"
"KSR1",169985,14,38,"protein_coding",125.5,2275,1,0,1,"137.5"
"LOC124903960",12288,1,2,"lncRNA",2188,7913,1,0,0.655712,"115"
"LGALS9",18368,2,13,"protein_coding",101.5,1403,1,0,0.999048,"61"
