"TranscriptId","strength3","GeneId"
"NM_001302689.2",-9.79,"APOE"
"NM_001302690.2",-9.79,"APOE"
"NM_001321066.2",-17.36,"APOC1"
"NM_001645.5",-7.39,"APOC1"
"NM_001379687.1",-7.39,"APOC1"
"NM_001646.3",-8.02,"APOC4"
"NM_000483.5",-19.12,"APOC2"
"NM_001282176.2",-2.14,"CLPTM1"
"NM_001282175.2",-2.54,"CLPTM1"
"NM_001294.4",-7.09,"CLPTM1"
"NM_001363774.2",-8.52,"ZNF442"
"NM_001322497.2",-26.79,"ZNF799"
"NM_001080821.3",-26.79,"ZNF799"
"NM_005815.5",-26.79,"ZNF443"
"NM_152601.4",-27.8,"ZNF709"
"NM_000159.4",-4.92,"GCDH"
"NM_013976.5",-4.92,"GCDH"
"NR_102317.1",-4.92,"GCDH"
"NM_001290188.2",-26.63,"MYADM"
"NM_001290190.2",-4.98,"MYADM"
"NM_001290192.2",-4.98,"MYADM"
"NM_001290193.2",-4.98,"MYADM"
"NM_001290189.1",-19.6,"MYADM"
"NM_002739.5",-4.3,"PRKCG"
"NM_031896.5",-11.1,"CACNG7"
"NM_031895.6",3.13,"CACNG8"
"NM_145814.2",-8.56,"CACNG6"
"NR_110142.2",-38.81,"VSTM1"
"NM_001025604.3",-4.51,"ARRDC2"
"NM_015683.2",5.38,"ARRDC2"
"NM_001136198.1",-14.65,"FZR1"
"NM_001287529.2",-29.49,"MFSD12"
"NM_006339.3",-7.16,"HMG20B"
"NM_001136203.2",-3.14,"CCDC124"
"NM_138442.4",-10.81,"CCDC124"
"NM_001135580.2",3.06,"TEKTIP1"
"NM_001308373.2",-31.73,"FKBP8"
"NM_001171949.2",-4.31,"KXD1"
"NM_001321017.2",1.76,"UBA52"
"NM_001321018.2",-4.4,"UBA52"
"NM_001321021.1",-13.21,"UBA52"
"NM_004750.5",-21.11,"CRLF1"
"NM_001100418.2",-3.99,"REX1BD"
"NM_012109.3",1.29,"TMEM59L"
"NM_001271848.2",-16.14,"ZNF700"
"NM_001367173.2",-22.54,"ZNF763"
"NR_134927.1",-15.85,"ZNF433-AS1"
"NR_134930.1",-15.85,"ZNF433-AS1"
"NR_134928.1",-15.85,"ZNF433-AS1"
"NM_001203250.2",-5.42,"ZNF20"
"NR_037802.1",-22.12,"ZNF625-ZNF20"
"NR_037801.2",-22.12,"ZNF625"
"NM_177417.3",2.17,"KLC3"
"NM_006663.4",-20.94,"PPP1R13L"
"NM_001142502.2",-20.94,"PPP1R13L"
"NM_001297590.3",-10.66,"POLR1G"
"NM_001130867.2",-18.57,"ERCC2"
"NR_110733.1",2.36,"ZNF649-AS1"
"NM_023074.4",-34.15,"ZNF649"
"NM_024840.4",4.1,"ZNF613"
"NM_021632.4",-24.14,"ZNF350"
"NM_001005360.3",-5.14,"DNM2"
"NM_175883.4",-6.98,"OR7D2"
"NM_001304815.2",-6.86,"CIC"
"NM_001386298.1",-6.86,"CIC"
"NM_015125.5",-2.45,"CIC"
"NM_030901.2",-9.09,"OR7A17"
"NM_001081563.2",-7.62,"DMPK"
"NM_001288765.2",-7.62,"DMPK"
"NM_001288766.2",-7.62,"DMPK"
"NM_001290355.3",-2.45,"NWD1"
"NM_001347994.1",-2.45,"NWD1"
"NM_015260.4",-8.9,"SIN3B"
"NM_001297597.2",-9.78,"SIN3B"
"NM_033417.2",-17.47,"HAUS8"
"NM_001011699.1",-17.47,"HAUS8"
"NM_001687.5",9.7,"ATP5F1D"
"NM_199037.5",-6.72,"SCN1B"
"NM_001037.5",-6.72,"SCN1B"
"NM_001321605.2",-17.14,"SCN1B"
"NM_001145176.2",-34.55,"SHISA7"
"NM_001387355.1",1.8,"FXYD3"
"NM_001136009.2",1.8,"FXYD3"
"NM_001387354.1",-28.56,"FXYD3"
"NM_001387352.1",-7.61,"FXYD3"
"NM_001136008.2",11.33,"FXYD3"
"NM_001387056.1",-34.78,"SHC2"
"NM_021267.5",-24.91,"CERS1"
"NM_001387441.1",-24.91,"CERS1"
"NM_001387443.1",-24.91,"CERS1"
"NM_033183.3",-35.28,"CGB8"
"NM_001352131.2",-13.31,"ZNF415"
"NM_001128932.2",-24.46,"CYP4F11"
"NM_021187.4",-18.4,"CYP4F11"
"NM_001388485.1",-13.19,"LMTK3"
"NM_001080434.2",-15.67,"LMTK3"
"NM_000737.5",-35.28,"CGB3"
"NM_001387154.1",-29.58,"MIER2"
"NM_001355241.2",-18.41,"ZNF738"
"NM_001355237.2",-18.41,"ZNF738"
"NR_073589.2",-3.78,"SLC1A6"
"NM_001272088.2",-3.78,"SLC1A6"
"NM_001384669.1",-3.78,"SLC1A6"
"NM_001130065.2",-2.18,"MYO9B"
"NM_001322062.2",-10.49,"ZSCAN5A"
"NM_001322076.2",-10.49,"ZSCAN5A"
"NM_001387858.1",-10.49,"ZSCAN5A"
"NM_001322072.3",-12.67,"ZSCAN5A"
"NM_001322078.3",-27.54,"ZSCAN5A"
"NM_001348721.2",4.83,"ZNF439"
"NM_152262.3",4.83,"ZNF439"
"NR_167977.1",-12.76,"TNPO2"
"NR_167979.1",-10.02,"TNPO2"
"NR_167978.1",-10.02,"TNPO2"
"NM_001384526.1",6.7,"GATAD2A"
"NR_169268.1",-13.53,"GATAD2A"
"NR_110551.3",-10.84,"ZNF761"
"NM_001289952.1",-11.34,"ZNF761"
"NM_001289953.1",3.75,"ZNF761"
"NM_001008401.4",-10.84,"ZNF761"
"NM_001350496.2",-10.84,"ZNF765-ZNF761"
"NM_001387597.1",-8.3,"ZNF383"
"NM_152604.3",-6.44,"ZNF383"
"NR_110975.2",-35.79,"ZNF154"
"NM_001321375.2",-34.59,"ZNF671"
"NR_145327.2",1.58,"ZNF776"
"NM_001142579.2",-15.34,"ZNF780A"
"NM_001202473.2",-18.91,"ZNF816-ZNF321P"
"NM_001202457.3",-18.91,"ZNF816"
"NM_032584.3",-17.39,"ZNF347"
"NM_001385608.1",-13.56,"ZNF677"
"NM_182609.4",-13.56,"ZNF677"
"NM_001385618.1",-13.56,"ZNF677"
"NM_001322136.1",-23.47,"ZNF160"
"NM_001322135.2",-23.47,"ZNF160"
"NM_001322125.2",-23.47,"ZNF160"
"NM_013361.6",-20.83,"ZNF223"
"NM_001321685.2",-17.37,"ZNF225"
"NM_016444.3",-17.8,"ZNF226"
"NM_012315.2",-34.48,"KLK9"
"NM_145888.3",-25.76,"KLK10"
"NM_006853.3",-22,"KLK11"
"NM_001136032.3",-22,"KLK11"
"NM_001370127.1",-15.44,"KLK12"
"NM_001311182.2",-11.7,"KLK14"
"NM_022046.6",-11.7,"KLK14"
"NM_001369775.2",-41.94,"KLK14"
"NR_163144.1",-41.94,"KLK14"
"NM_145232.4",-19.21,"CTU1"
"NM_014441.3",5.99,"SIGLEC9"
"NM_001198558.1",5.99,"SIGLEC9"
"NM_014385.4",5.05,"SIGLEC7"
"NM_001772.4",7.58,"CD33"
"NM_001177608.2",7.58,"CD33"
"NM_001101372.3",-4.65,"IGLON5"
"NM_001163922.3",-13.98,"VSIG10L"
"NM_001014763.1",-19.84,"ETFB"
"NM_001985.3",-14.03,"ETFB"
"NM_152353.3",-10.96,"CLDND2"
"NM_001161748.2",-16.61,"LIM2"
"NM_001171161.2",-20.77,"SIGLEC10"
"NR_164125.1",8.61,"SIGLEC10-AS1"
"NM_173635.3",-13.6,"SIGLECL1"
"NM_001385466.1",-8.57,"SIGLECL1"
"NM_001330650.1",-26.99,"TARM1"
"NM_181985.4",-21.96,"LILRA5"
"NM_181986.3",-21.96,"LILRA5"
"NM_012276.5",-29.6,"LILRA4"
"NR_110279.3",-40.82,"LAIR1"
"NM_001289027.3",-26.2,"LAIR1"
"NM_001201461.2",-5.98,"TTYH1"
"NM_001375638.1",-15.86,"LENG8"
"NM_001375640.1",-15.86,"LENG8"
"NM_145057.4",-4.59,"CDC42EP5"
"NM_021089.3",5.58,"ZNF8"
"NM_001387420.1",5.23,"ZNF544"
"NM_001387408.1",1.28,"ZNF544"
"NM_001387424.1",1.28,"ZNF544"
"NM_001387416.1",-1.6,"ZNF544"
"NM_001372305.1",-34.86,"KCNC3"
"NM_004977.3",-34.86,"KCNC3"
"NR_110912.2",-25.23,"KCNC3"
"NM_007121.7",-13.17,"NR1H2"
"NM_003121.5",-22.05,"SPIB"
"NM_004533.4",-3.41,"MYBPC2"
"NM_138411.3",-14.39,"GARIN5A"
"NM_175063.6",-13.52,"EMC10"
"NM_182572.4",-18.52,"ZSCAN1"
"NM_001164527.1",-15.91,"ZNF135"
"NM_001289402.2",-15.91,"ZNF135"
"NM_001145542.1",-25.69,"ZSCAN18"
"NM_024620.4",-34.39,"ZNF329"
"NM_198540.2",-2.22,"B3GNT8"
"NM_015414.4",-11.33,"RPL36"
"NM_001365761.2",-13.4,"MICOS13"
"NM_205767.3",-13.4,"MICOS13"
"NM_001267868.2",-8.24,"HSD11B1L"
"NR_076392.2",-12.44,"LONP1"
"NM_001276480.1",-0.38,"LONP1"
"NM_001134316.2",-25.62,"PRR22"
"NM_001161619.2",-12.06,"DUS3L"
"NM_004558.5",0.31,"NRTN"
"NM_001193375.3",-31.1,"NDUFA11"
"NM_033064.5",-10.21,"ATCAY"
"NM_001375658.1",-18.14,"DAPK3"
"NM_001961.4",-9.62,"EEF2"
"NM_015897.4",-19.87,"PIAS4"
"NM_015898.4",-12.42,"ZBTB7A"
"NM_001317990.2",-12.42,"ZBTB7A"
"NM_032607.3",-2.27,"CREB3L3"
"NM_001321064.2",-21.24,"SIRT6"
"NM_001388306.1",-8.37,"MIDN"
"NR_023312.3",-13.88,"CIRBP"
"NM_017914.4",5.34,"FAM174C"
"NM_006563.5",-18.49,"KLF1"
"NM_001365902.3",6.26,"NFIX"
"NM_002501.4",6.26,"NFIX"
"NM_001271044.3",-10.99,"NFIX"
"NM_001378404.1",-10.99,"NFIX"
"NM_001365984.2",-25.48,"NFIX"
"NM_001271043.2",-25.48,"NFIX"
"NM_001378405.1",-25.48,"NFIX"
"NM_001365983.2",-1.48,"NFIX"
"NR_149007.1",-22.47,"LOC100505851"
"NM_001369733.1",-20.81,"PEG3"
"NM_001369725.1",-20.81,"PEG3"
"NM_001387762.1",0.68,"ZNF567"
"NM_001387766.1",-13.22,"ZNF567"
"NM_001387773.1",-12.65,"ZNF567"
"NM_001363651.3",-0.8,"ZNF567"
"NM_014727.3",-15.12,"KMT2B"
"NM_001348014.2",-20.71,"ZNF136"
"NM_001388309.1",-14.68,"IRGQ"
"NM_024327.2",-32.83,"ZNF576"
"NM_001145347.2",-15.47,"ZNF576"
"NM_001308632.1",-6.05,"POLD1"
"NM_012068.6",-24.63,"ATF5"
"NM_001193646.2",-30.81,"ATF5"
"NM_001290746.2",-30.81,"ATF5"
"NR_161468.1",-11.78,"DHPS"
"NR_161469.1",-11.78,"DHPS"
"NR_161467.1",-11.78,"DHPS"
"NM_001300836.3",-23.47,"PLEKHJ1"
"NM_007165.5",-3.43,"SF3A2"
"NM_000479.5",-7.12,"AMH"
"NM_001143832.2",1.95,"LEUTX"
"NM_001382345.1",-10.77,"LEUTX"
"NR_134326.2",-22.86,"ZNF844"
"NM_015329.4",-34.48,"MAU2"
"NM_001080404.3",-23.5,"ZNF878"
"NM_024341.3",-17.57,"ZNF557"
"NM_001329974.2",-12.03,"ZNF208"
"NM_007153.3",-12.03,"ZNF208"
"NR_138252.2",-15.08,"ZNF208"
"NM_018467.4",-4.65,"USE1"
"NM_001030047.1",-1.09,"KLK3"
"NM_003009.4",-3.7,"SELENOW"
"NM_001013659.3",-14.53,"ZNF793"
"NM_018260.3",-17.54,"ZNF701"
"NM_001172655.1",-9.96,"ZNF701"
"NM_022103.4",-29.19,"ZNF667"
"NM_013268.3",-6.68,"LGALS13"
"NM_001015878.2",-26.48,"AURKC"
"NM_022142.5",-0.4,"ELSPBP1"
"NM_020719.3",-11.82,"PRR12"
"NM_173480.3",-28.57,"ZNF57"
"NM_001319083.2",-25.33,"ZNF57"
"NM_175875.5",-9.28,"SIX5"
"NM_001398491.1",-12.11,"ZNF382"
"NM_001351672.2",-15.16,"ZNF100"
"NM_031417.4",-9.25,"MARK4"
"NM_001126133.3",-19.74,"TNNT1"
"NM_198471.3",-31.6,"KANK3"
"NM_001144989.2",-26.28,"ZNF814"
"NM_002975.3",-0.6,"CLEC11A"
"NM_020971.3",1.89,"SPTBN4"
"NM_025213.3",5.64,"SPTBN4"
"NM_001291745.2",1.01,"ZNF419"
"NM_001348688.2",-18.21,"ZNF726"
"NM_001348689.2",-18.21,"ZNF726"
"NM_001244038.2",-18.21,"ZNF726"
"NM_001348687.2",-18.21,"ZNF726"
"NM_145297.4",-13.69,"ZNF626"
"NM_025249.4",-17.2,"IQCN"
"NM_001080409.3",-13.63,"ZNF99"
"NM_001322826.2",-19.71,"ZNF461"
"NM_001363602.2",1.41,"NDUFS7"
"NR_027882.2",-34.09,"BAX"
"NR_027003.1",-11.83,"LOC93429"
"NM_198541.2",1.42,"IGFL1"
"NM_000540.3",-10.75,"RYR1"
"NM_001004699.3",5.78,"OR2Z1"
"NM_001005240.3",-4.26,"OR4F17"
"NM_001002915.3",-7.83,"IGFL2"
"NM_001301030.2",-1.31,"GRIK5"
"NR_110316.2",-4.84,"NMRK2"
"NM_001375468.2",-7.7,"NMRK2"
"NM_001321057.1",-14.72,"NLRP13"
"NM_001135156.3",-25.98,"DPF1"
"NM_004823.3",-1.14,"KCNK6"
"NM_001256047.2",-26.31,"C19orf12"
"NM_172139.4",-26.91,"IFNL3"
"NM_001300925.2",-35.57,"SMIM7"
"NM_024074.4",-4.8,"TMEM38A"
"NM_001194.4",-1.66,"HCN2"
"NM_005860.3",-6.41,"FSTL3"
"NM_018687.7",-4.39,"ANGPTL8"
"NM_012466.4",-24.47,"TSPAN16"
"NM_004283.4",-38.75,"RAB3D"
"NM_005755.3",-10.08,"EBI3"
"NM_023072.3",1.5,"ZSWIM4"
"NM_133475.1",0.4,"ANKRD24"
"NM_001393557.1",-9.03,"ANKRD24"
"NM_024656.4",-11.97,"COLGALT1"
"NM_001366300.1",-6.38,"KHSRP"
"NM_005762.3",-9.77,"TRIM28"
"NM_003969.4",-15.29,"UBE2M"
"NM_014453.4",-28.89,"CHMP2A"
"NM_015711.3",-19.45,"BICRA"
"NM_024509.2",1.13,"LRFN3"
"NR_136525.1",-9.08,"LOC105372383"
"NM_001247994.3",-16.72,"POU2F2"
"NM_198867.1",-30.45,"ALKBH6"
"NM_001142465.3",-11.64,"ECSIT"
"NM_001243204.2",-11.64,"ECSIT"
"NM_020158.4",-25.78,"EXOSC5"
"NM_001419.3",-4.39,"ELAVL1"
"NM_018174.6",-22.94,"MAP1S"
"NM_001308363.2",2.66,"MAP1S"
"NM_014256.4",-11.34,"B3GNT3"
"NM_006532.4",-28.7,"ELL"
"NR_138103.2",-6.25,"ZNF875"
"NR_138110.2",-1.89,"ZNF875"
"NM_001353804.2",-14.4,"ZNF875"
"NM_002248.5",-15.87,"KCNN1"
"NM_001386976.1",-4.3,"KCNN1"
"NR_135924.2",0.59,"ZNF530"
"NM_025027.4",-17.12,"ZNF606"
"NM_032838.4",-20.35,"ZNF566"
"NM_031451.5",-1.56,"TEX101"
"NM_001130011.3",-5.58,"TEX101"
"NM_014400.3",-17.61,"LYPD3"
"NM_001320869.2",-12.4,"ETHE1"
"NM_014681.6",-15.23,"DHX34"
"NM_001009813.3",-25.4,"MEIS3"
"NM_001346148.2",-25.4,"MEIS3"
"NM_015063.3",-27.09,"SLC8A2"
"NM_152657.4",-34.72,"GGN"
"NM_198457.5",-24.16,"ZNF600"
"NM_001351773.2",-23.81,"ZNF320"
"NM_001351776.2",-15.57,"ZNF320"
"NM_001077492.2",-5.03,"KLK5"
"NM_001012965.3",-4.49,"KLK6"
"NM_001243126.1",-5.12,"KLK7"
"NM_139277.2",-5.12,"KLK7"
"NM_001207053.2",-11.99,"KLK7"
"NR_169272.1",-28.55,"SAMD4B"
"NM_001394714.1",-6.91,"GPR108"
"NM_133168.6",-30.74,"OSCAR"
"NM_001351675.1",-13.55,"FAM98C"
"NR_170987.1",-11.54,"LOC101927572"
"NR_147835.1",-20.57,"PGLS-DT"
"NM_001014831.3",-8.53,"PAK4"
"NM_002288.6",7.96,"LAIR2"
"NM_001130917.3",0.15,"LILRA2"
"NM_006866.4",0.15,"LILRA2"
"NM_001290270.1",0.15,"LILRA2"
"NM_001278319.1",-14.5,"LILRA1"
"NM_006669.7",3.9,"LILRB1"
"NM_001081638.4",-14.5,"LILRB1"
"NM_001081637.3",-14.5,"LILRB1"
"NM_001388358.1",-14.5,"LILRB1"
"NR_103518.2",-14.5,"LILRB1"
"NM_015868.3",-5.28,"KIR2DL3"
"NM_014218.3",-5,"KIR2DL1"
"NM_006737.4",-4.9,"KIR3DL2"
"NM_001394933.1",-0.04,"LILRB4"
"NM_004708.4",-20.94,"PDCD5"
"NM_032139.3",-29.14,"ANKRD27"
"NM_001105570.2",0.9,"NUDT19"
"NM_001110822.2",1.5,"TDRD12"
"NM_001126335.2",-21.47,"SLC7A9"
"NM_153447.4",-12.06,"NLRP5"
"NM_000064.4",-17.21,"C3"
"NM_015302.2",0.91,"HAUS5"
"NM_024321.5",-28.67,"RBM42"
"NM_001863.5",6.52,"COX6B1"
"NM_001281443.2",-3.62,"UPK1A"
"NM_001611.5",-4.82,"ACP5"
"NM_001700.5",-6.05,"AZU1"
"NM_033377.2",-35.81,"CGB1"
"NM_001372011.1",-14.18,"SHD"
"NM_020209.4",-14.18,"SHD"
"NM_024333.3",-20.47,"FSD1"
"NM_001385642.1",-1.18,"TMPRSS9"
"NM_182973.3",-1.18,"TMPRSS9"
"NM_001270366.2",-13.13,"PLPPR3"
"NM_138774.4",-39.25,"R3HDM4"
"NM_001972.4",-10.13,"ELANE"
"NM_001288998.2",-29.22,"GMIP"
"NM_020410.3",-13.32,"ATP13A1"
"NM_021030.3",-35.66,"ZNF14"
"NM_001395660.1",-9.14,"LPAR2"
"NM_206901.3",-24.17,"RTN2"
"NM_206900.3",-27.05,"RTN2"
"NM_001080401.2",4.06,"PPM1N"
"NM_144690.3",-9.13,"ZNF582"
"NR_172873.1",-23.38,"ZNF846"
"NM_000215.4",-20.19,"JAK3"
"NM_000980.4",-12.13,"RPL18A"
"NM_144687.4",-15.8,"NLRP12"
"NM_001353551.1",-28.31,"ZNF44"
"NM_016264.4",-28.31,"ZNF44"
"NM_004829.7",1.65,"NCR1"
"NM_001174081.3",-12.3,"NLRP2"
"NR_145325.2",-12.3,"NLRP2"
"NM_001256017.2",-34.85,"GP6"
"NM_138412.4",-30.74,"RDH13"
"NM_022462.4",-9.45,"HIF3A"
"NM_152796.2",-9.45,"HIF3A"
"NM_006247.4",0.6,"PPP5C"
"NM_001384833.1",-2.91,"ZSCAN4"
"NM_152677.4",-2.91,"ZSCAN4"
"NM_001164194.2",-17.4,"PLIN3"
"NM_001290050.2",-6.13,"UHRF1"
"NM_001048201.3",-5.9,"UHRF1"
"NM_001290051.2",-10.08,"UHRF1"
"NM_013282.5",-2.57,"UHRF1"
"NM_006830.4",-21.12,"UQCR11"
"NR_135565.2",4.08,"WDR88"
"NM_004152.3",-25.23,"OAZ1"
"NM_198532.3",-4.77,"PEAK3"
"NM_001378294.1",-17.83,"PRODH2"
"NR_033242.2",-10.37,"PET100"
"NM_001166057.2",-34.38,"PEPD"
"NM_021175.4",9.04,"HAMP"
"NM_080600.3",-16.46,"MAG"
"NM_205834.4",1.67,"LSR"
"NM_001288773.3",-2.96,"CEACAM21"
"NM_001290113.2",-2.96,"CEACAM21"
"NM_001291485.2",-19.23,"CEACAM7"
"NM_001308398.2",3.93,"CEACAM5"
"NM_004363.6",3.93,"CEACAM5"
"NM_002483.7",3.21,"CEACAM6"
"NM_001291419.2",-26.1,"LYPD4"
"NM_001321484.2",-19.21,"RPS19"
"NM_001321483.2",-19.58,"RPS19"
"NM_001365103.2",-34.35,"ERFL"
"NM_006423.3",-40.84,"RABAC1"
"NM_152296.5",-16.58,"ATP1A3"
"NM_001256213.2",-16.58,"ATP1A3"
"NM_001783.4",1.06,"CD79A"
"NR_104201.1",1.68,"BCL2L12"
"NM_001375.3",-16.84,"DNASE2"
"NM_001363673.3",-31.68,"ELOF1"
"NM_000554.6",10.02,"CRX"
"NM_002730.4",-18.69,"PRKACA"
"NM_207518.3",-18.69,"PRKACA"
"NM_001193306.2",-17.38,"FPR1"
"NM_003167.4",-18.98,"SULT2A1"
"NR_148550.2",-43.93,"ACTMAP"
"NM_004596.5",-27.55,"SNRPA"
"NM_001202553.2",-16.56,"MIA"
"NM_006533.4",-36.21,"MIA"
"NM_025194.3",-25.53,"ITPKC"
"NM_014975.3",-9.8,"MAST1"
"NM_001159322.2",-17.95,"PLA2G4C"
"NR_132363.1",-14.42,"PLA2G4C-AS1"
"NM_199341.4",2.25,"ZSWIM9"
"NM_001184901.1",-7.78,"CARD8"
"NM_001351791.2",-8.3,"CARD8"
"NM_001365950.1",-20.92,"CARD8"
"NM_001351787.2",-8.3,"CARD8"
"NM_001184904.2",-8.3,"CARD8"
"NM_153608.4",-26.07,"ZNF114"
"NM_001331097.1",-30.99,"ZNF114"
"NM_001369812.1",-30.99,"ZNF114"
"NM_144577.4",-16.92,"ODAD1"
"NM_001364171.2",-11.94,"ODAD1"
"NM_001313905.1",1.08,"EMP3"
"NM_130807.3",-15.35,"MOB3A"
"NM_001039846.2",-16.77,"IZUMO4"
"NM_152266.5",-21.55,"FAAP24"
"NM_000923.6",-24.66,"PDE4C"
"NM_001330172.2",-24.66,"PDE4C"
"NM_001098819.4",-4.34,"PDE4C"
"NM_001369701.2",-12.09,"PDE4C"
"NM_001193621.3",-0.42,"PINLYP"
"NM_001193622.2",-18.15,"PINLYP"
"NM_001321124.2",-16.68,"PINLYP"
"NM_004491.5",-10.03,"ARHGAP35"
"NM_017854.2",-32.37,"TMEM160"
"NM_015168.2",-17.04,"ZC3H4"
"NR_027280.2",-19.88,"SAE1"
"NM_014417.5",-19.9,"BBC3"
"NM_015603.3",6.6,"CCDC9"
"NR_027334.2",-9.33,"MZF1-AS1"
"NR_126418.1",-32.47,"LENG8-AS1"
"NM_052876.4",-1.54,"NACC1"
"NM_002812.5",-0.32,"PSMD8"
"NM_003938.8",-12.85,"AP3D1"
"NM_031917.3",-14.9,"ANGPTL6"
"NM_001387347.1",-14.9,"ANGPTL6"
"NM_001387348.1",-14.9,"ANGPTL6"
"NR_103529.2",-12.12,"CLASRP"
"NM_145288.3",-25.45,"ZNF296"
"NM_001319055.2",-18.01,"GEMIN7"
"NM_024707.3",-18.01,"GEMIN7"
"NM_024682.3",-15.78,"TBC1D17"
"NM_001411133.1",-14.45,"CCNP"
"NM_001330511.1",-29.01,"AKT2"
"NM_001243028.3",-4.82,"AKT2"
"NR_046202.2",-12.62,"C19orf47"
"NM_001256440.1",-12.62,"C19orf47"
"NR_156465.2",-12.62,"C19orf47"
"NM_000713.3",-9.73,"BLVRB"
"NR_164163.1",-4.55,"DPP9-AS1"
"NR_110732.1",-11.02,"LOC101928517"
"NR_110708.1",2.97,"ZNF567-DT"
"NR_146734.1",5.42,"LINC02987"
"NR_046376.1",2.79,"RANBP3-DT"
"NR_110720.2",-8.08,"LINC01535"
"NR_110718.1",-8.08,"LINC01535"
"NR_036508.1",-12.42,"ZNF606-AS1"
"NM_001318731.2",-9.54,"DNMT1"
"NM_020812.4",-24.52,"DOCK6"
"NR_134909.1",-14.4,"LOC105372273"
"NM_001405.4",-3.47,"EFNA2"
"NM_025040.4",-31.55,"ZNF614"
"NM_001322284.2",-32.8,"ZNF432"
"NM_014650.4",-32.8,"ZNF432"
"NM_001322285.1",-32.8,"ZNF432"
"NM_001369829.2",-14.31,"ZNF841"
"NM_001352299.2",-18.17,"ZNF841"
"NM_001369828.1",-18.17,"ZNF841"
"NM_001369830.1",-14.31,"ZNF841"
"NR_135823.1",-7.18,"ZNF616"
"NM_001010851.3",-14.23,"ZNF766"
"NM_001161425.2",7.5,"ZNF610"
"NM_173530.3",-17.49,"ZNF610"
"NM_001145434.2",-11.35,"ZNF880"
"NR_125345.1",-22.8,"ZNF528-AS1"
"NM_032423.3",-19.35,"ZNF528"
"NM_001291368.4",-16.37,"ZNF534"
"NM_001143939.3",1.5,"ZNF534"
"NR_033500.2",-5.31,"PPP2R1A"
"NM_001363656.2",-20.52,"PPP2R1A"
"NM_001029997.4",-4.09,"ZNF181"
"NM_001007248.3",-14.96,"ZNF599"
"NR_033982.1",-11.91,"LINC01801"
"NR_024562.1",-30.98,"HPN-AS1"
"NR_026956.1",-17.63,"LINC00663"
"NM_001145404.2",-13.69,"ZNF506"
"NM_021047.3",-18.21,"ZNF253"
"NM_031218.4",-18.21,"ZNF93"
"NM_001320671.3",-5.68,"ZFP30"
"NM_001320668.3",-5.68,"ZFP30"
"NM_001370457.1",-12.34,"ZNF577"
"NM_032679.3",-12.34,"ZNF577"
"NR_074079.1",-14.76,"IFNL4"
"NM_181846.3",-1.54,"ZSCAN22"
"NM_130786.4",-12.38,"A1BG"
"NR_015380.2",4.48,"A1BG-AS1"
"NM_001207009.2",-5.81,"ZNF497"
"NR_136527.1",-11.3,"ZNF497-AS1"
"NR_049780.2",-17.23,"ZNF837"
"NM_001009.4",6.37,"RPS5"
"NR_134461.2",-19.42,"ZNF584"
"NM_003433.4",-28.72,"ZNF132"
"NM_014347.3",-8.1,"ZNF324"
"NM_001304453.1",-0.94,"ZNF446"
"NM_017908.4",0.24,"ZNF446"
"NM_001321196.2",-20.77,"SLC27A5"
"NM_032792.4",-12.13,"ZBTB45"
"NM_001316979.2",-12.13,"ZBTB45"
"NM_001316980.2",-12.13,"ZBTB45"
"NM_001316982.2",-12.13,"ZBTB45"
"NR_026828.1",-7.75,"LINC00661"
"NM_001384611.1",-24.38,"DPP9"
"NM_001384613.1",-24.38,"DPP9"
"NM_001384614.1",-24.38,"DPP9"
"NR_169285.1",-24.38,"DPP9"
"NR_169292.1",-24.38,"DPP9"
"NM_014330.5",-7.52,"PPP1R15A"
"NR_145574.2",-1.96,"SIGLEC16"
"NM_003083.4",-21.29,"SNAPC2"
"NR_030717.2",-26.1,"SNAPC2"
"NM_001128845.2",-4.8,"SMARCA4"
"NR_164683.1",-4.8,"SMARCA4"
"NM_001145809.2",-7.9,"MYH14"
"NM_000095.3",-20.93,"COMP"
"NM_058164.4",-27.3,"OLFM2"
"NM_001304348.2",-24.23,"OLFM2"
"NM_001113410.2",-25.59,"PSG11"
"NM_031246.4",-17.28,"PSG2"
"NM_001130168.2",-25.59,"PSG8"
"NM_182707.3",-17.28,"PSG8"
"NR_036584.1",-6.81,"PSG8-AS1"
"NM_001330524.2",-17.28,"PSG1"
"NM_017457.6",-11.81,"CYTH2"
"NM_004924.6",-23.13,"ACTN4"
"NR_146442.1",-18.83,"LINC01855"
"NM_001367836.1",-7.53,"TPM4"
"NM_003290.3",-16.64,"TPM4"
"NM_001367838.1",-4.41,"TPM4"
"NM_005370.5",9.2,"RAB8A"
"NR_173329.1",-12.58,"ZNF781"
"NM_203471.2",-9.43,"LGALS14"
"NM_001828.6",-2.66,"CLC"
"NM_006732.3",7.27,"FOSB"
"NM_003370.4",-20.92,"VASP"
"NM_079834.4",7.34,"SCAMP4"
"NR_135270.2",-6.35,"GPATCH1"
"NM_014717.3",8,"ZNF536"
"NM_001321317.2",-21.22,"ZNF615"
"NR_040028.1",5.62,"ZNF790-AS1"
"NM_206894.4",-17.56,"ZNF790"
"NM_001242802.2",-17.56,"ZNF790"
"NM_001242801.2",-17.56,"ZNF790"
"NM_001242800.2",-17.56,"ZNF790"
"NM_001171979.2",-36.44,"ZNF829"
"NM_001037232.4",-36.44,"ZNF829"
"NM_003419.5",-23.63,"ZNF345"
